t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718724414.42252,495384,451,-152,7.62191910711649,-2.56880643964902
1718724414.43077,495392,451,-147,7.62191910711649,-2.48430622781846
1718724414.44152,495403,448,-145,7.57121898001816,-2.45050614308623
1718724414.45089,495413,450,-138,7.60501906475038,-2.33220584652345
1718724414.46164,495423,452,-136,7.6388191494826,-2.29840576179123
1718724414.47098,495433,456,-122,7.70641931894705,-2.06180516866566
1718724414.4816,495443,456,-115,7.70641931894705,-1.94350487210288
1718724414.49094,495453,454,-115,7.67261923421483,-1.94350487210288
1718724414.50148,495463,451,-115,7.62191910711649,-1.94350487210288
1718724414.51056,495472,447,-116,7.55431893765205,-1.96040491446899
1718724414.52091,495483,454,-105,7.67261923421483,-1.77450444844176
1718724414.53124,495493,456,-96,7.70641931894705,-1.62240406714675
1718724414.54157,495503,448,-95,7.57121898001816,-1.60550402478064
1718724414.55062,495512,453,-94,7.65571919184872,-1.58860398241452
1718724414.56095,495523,454,-89,7.67261923421483,-1.50410377058396
1718724414.57131,495533,439,-82,7.41911859872315,-1.38580347402118
1718724414.58163,495543,324,-32,5.47561372662027,-0.540801355715583
1718724414.59068,495552,216,-14,3.65040915108018,-0.236600593125567
1718724414.601,495563,118,10,1.99420499920121,0.16900042366112
1718724414.61133,495573,116,26,1.96040491446899,0.439401101518911
1718724414.62051,495582,110,33,1.85900466027232,0.557701398081695
1718724414.63098,495593,111,34,1.87590470263843,0.574601440447807
1718724414.64162,495603,109,39,1.8421046179062,0.659101652278366
1718724414.65093,495613,99,36,1.67310419424508,0.60840152518003
1718724414.66166,495623,103,41,1.74070436370953,0.69290173701059
1718724414.67092,495633,98,39,1.65620415187897,0.659101652278366
1718724414.68145,495643,95,46,1.60550402478064,0.77740194884115
1718724414.69058,495652,94,44,1.58860398241452,0.743601864108926
1718724414.70126,495663,91,46,1.53790385531619,0.77740194884115
1718724414.71057,495672,91,45,1.53790385531619,0.760501906475038
1718724414.72102,495683,87,50,1.47030368585174,0.845002118305598
1718724414.7314,495693,87,50,1.47030368585174,0.845002118305598
1718724414.7405,495702,85,46,1.43650360111952,0.77740194884115
1718724414.75085,495713,83,54,1.40270351638729,0.912602287770046
1718724414.76123,495723,82,47,1.38580347402118,0.794301991207262
1718724414.77161,495733,81,47,1.36890343165507,0.794301991207262
1718724414.78067,495742,77,45,1.30130326219062,0.760501906475038
1718724414.79104,495753,79,46,1.33510334692284,0.77740194884115
1718724414.8014,495763,80,58,1.35200338928896,0.980202457234494
1718724414.81048,495772,77,55,1.30130326219062,0.929502330136158
1718724414.82096,495783,76,55,1.28440321982451,0.929502330136158
1718724414.83149,495793,75,49,1.2675031774584,0.828102075939486
1718724414.84075,495802,69,44,1.16610292326173,0.743601864108926
1718724414.85135,495813,67,48,1.1323028385295,0.811202033573374
1718724414.86065,495822,76,94,1.28440321982451,1.58860398241452
1718724414.87135,495833,72,120,1.21680305036006,2.02800508393343
1718724414.88064,495842,64,121,1.08160271143117,2.04490512629955
1718724414.89122,495853,64,120,1.08160271143117,2.02800508393343
1718724414.90053,495862,63,119,1.06470266906505,2.01110504156732
1718724414.9113,495873,65,125,1.09850275379728,2.11250529576399
1718724414.92058,495882,67,121,1.1323028385295,2.04490512629955
1718724414.93122,495893,63,122,1.06470266906505,2.06180516866566
1718724414.94054,495902,66,119,1.11540279616339,2.01110504156732
1718724414.95112,495913,65,125,1.09850275379728,2.11250529576399
1718724414.96152,495923,65,123,1.09850275379728,2.07870521103177
1718724414.97064,495932,67,117,1.1323028385295,1.9773049568351
1718724414.98104,495943,68,124,1.14920288089561,2.09560525339788
1718724414.99145,495953,65,120,1.09850275379728,2.02800508393343
1718724415.00061,495962,68,119,1.14920288089561,2.01110504156732
1718724415.01108,495973,63,119,1.06470266906505,2.01110504156732
1718724415.02167,495983,68,123,1.14920288089561,2.07870521103177
1718724415.03078,495992,63,116,1.06470266906505,1.96040491446899
1718724415.04142,496003,65,120,1.09850275379728,2.02800508393343
1718724415.05061,496012,63,114,1.06470266906505,1.92660482973676
1718724415.06097,496023,61,117,1.03090258433283,1.9773049568351
1718724415.07143,496033,66,120,1.11540279616339,2.02800508393343
1718724415.0807,496042,66,116,1.11540279616339,1.96040491446899
1718724415.09132,496053,60,118,1.01400254196672,1.99420499920121
1718724415.10062,496062,65,123,1.09850275379728,2.07870521103177
1718724415.11117,496073,67,120,1.1323028385295,2.02800508393343
1718724415.12158,496083,62,117,1.04780262669894,1.9773049568351
1718724415.13067,496092,63,120,1.06470266906505,2.02800508393343
1718724415.14104,496103,61,119,1.03090258433283,2.01110504156732
1718724415.15141,496113,62,117,1.04780262669894,1.9773049568351
1718724415.16052,496122,64,120,1.08160271143117,2.02800508393343
1718724415.17099,496133,65,118,1.09850275379728,1.99420499920121
1718724415.18139,496143,65,121,1.09850275379728,2.04490512629955
1718724415.19176,496153,66,119,1.11540279616339,2.01110504156732
1718724415.20086,496163,66,115,1.11540279616339,1.94350487210288
1718724415.21146,496173,66,115,1.11540279616339,1.94350487210288
1718724415.22089,496183,66,115,1.11540279616339,1.94350487210288
1718724415.23131,496193,65,114,1.09850275379728,1.92660482973676
1718724415.24169,496203,69,115,1.16610292326173,1.94350487210288
1718724415.25077,496212,65,119,1.09850275379728,2.01110504156732
1718724415.26138,496223,65,119,1.09850275379728,2.01110504156732
1718724415.27057,496232,65,114,1.09850275379728,1.92660482973676
1718724415.28096,496243,67,116,1.1323028385295,1.96040491446899
1718724415.29132,496253,66,114,1.11540279616339,1.92660482973676
1718724415.30169,496263,69,120,1.16610292326173,2.02800508393343
1718724415.31096,496273,64,115,1.08160271143117,1.94350487210288
1718724415.32159,496283,66,116,1.11540279616339,1.96040491446899
1718724415.33095,496293,69,116,1.16610292326173,1.96040491446899
1718724415.34153,496303,69,116,1.16610292326173,1.96040491446899
1718724415.35063,496312,67,113,1.1323028385295,1.90970478737065
1718724415.36109,496323,65,115,1.09850275379728,1.94350487210288
1718724415.3716,496333,70,119,1.18300296562784,2.01110504156732
1718724415.38088,496343,68,115,1.14920288089561,1.94350487210288
1718724415.39134,496353,195,106,3.29550826139183,1.79140449080787
1718724415.40172,496363,418,110,7.0642177090348,1.85900466027232
1718724415.41085,496373,635,135,10.7315269024811,2.28150571942511
1718724415.42126,496383,835,159,14.1115353757035,2.6871067362118
1718724415.43163,496393,988,185,16.6972418577186,3.12650783773071
1718724415.44075,496402,1089,184,18.4041461366959,3.1096077953646
1718724415.45112,496413,1144,201,19.3336484668321,3.3969085155885
1718724415.46147,496423,1140,201,19.2660482973676,3.3969085155885
1718724415.47056,496432,1135,196,19.1815480855371,3.31240830375794
1718724415.48093,496443,1131,199,19.1139479160726,3.36310843085628
1718724415.49128,496453,1129,197,19.0801478313404,3.32930834612406
1718724415.50164,496463,1122,195,18.9618475347776,3.29550826139183
1718724415.51072,496472,1123,196,18.9787475771437,3.31240830375794
1718724415.52111,496483,1125,200,19.012547661876,3.38000847322239
1718724415.53146,496493,1131,204,19.1139479160726,3.44760864268684
1718724415.54054,496502,1126,199,19.0294477042421,3.36310843085628
1718724415.55093,496513,1128,200,19.0632477889743,3.38000847322239
1718724415.5613,496523,1129,203,19.0801478313404,3.43070860032073
1718724415.57177,496534,1125,198,19.012547661876,3.34620838849017
1718724415.5809,496543,1124,197,18.9956476195098,3.32930834612406
1718724415.59146,496553,1124,197,18.9956476195098,3.32930834612406
1718724415.60081,496563,1128,200,19.0632477889743,3.38000847322239
1718724415.61132,496573,1128,201,19.0632477889743,3.3969085155885
1718724415.62179,496584,1185,191,20.0265502038427,3.22790809192738
1718724415.6311,496593,1299,159,21.9531550335794,2.6871067362118
1718724415.64161,496603,1342,146,22.6798568553222,2.46740618545235
1718724415.6508,496613,1372,161,23.1868581263056,2.72090682094403
1718724415.66147,496623,1360,154,22.9840576179123,2.60260652438124
1718724415.67086,496633,1364,155,23.0516577873767,2.61950656674735
1718724415.68142,496643,1363,152,23.0347577450106,2.56880643964902
1718724415.69048,496652,1363,153,23.0347577450106,2.58570648201513
1718724415.7008,496663,1359,153,22.9671575755461,2.58570648201513
1718724415.71128,496673,1357,151,22.9333574908139,2.55190639728291
1718724415.72173,496683,1359,148,22.9671575755461,2.50120627018457
1718724415.73105,496693,1358,151,22.95025753318,2.55190639728291
1718724415.74162,496703,1352,150,22.8488572789834,2.53500635491679
1718724415.75083,496713,1349,148,22.798157151885,2.50120627018457
1718724415.76137,496723,1349,150,22.798157151885,2.53500635491679
1718724415.7706,496732,1348,152,22.7812571095189,2.56880643964902
