t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718211516.48751,15687759,532,569,8.99082253877156,9.6161241063177
1718211516.4968,15687769,589,579,9.95412495363994,9.78512452997882
1718211516.50601,15687778,607,580,10.25832571623,9.80202457234494
1718211516.51648,15687788,602,582,10.1738255043994,9.83582465707716
1718211516.52568,15687797,601,583,10.1569254620333,9.85272469944327
1718211516.53611,15687808,602,584,10.1738255043994,9.86962474180938
1718211516.54667,15687818,603,584,10.1907255467655,9.86962474180938
1718211516.5558,15687828,606,586,10.2414256738638,9.90342482654161
1718211516.56602,15687838,607,587,10.25832571623,9.92032486890772
1718211516.57636,15687848,607,587,10.25832571623,9.92032486890772
1718211516.5867,15687858,603,586,10.1907255467655,9.90342482654161
1718211516.59575,15687868,602,585,10.1738255043994,9.8865247841755
1718211516.60607,15687878,601,583,10.1569254620333,9.85272469944327
1718211516.61646,15687888,603,586,10.1907255467655,9.90342482654161
1718211516.62684,15687899,599,584,10.1231253773011,9.86962474180938
1718211516.63592,15687908,599,583,10.1231253773011,9.85272469944327
1718211516.64623,15687918,595,574,10.0555252078366,9.70062431814826
1718211516.65669,15687928,596,577,10.0724252502027,9.7513244452466
1718211516.66571,15687937,3184,616,53.8097348937005,10.410426097525
1718211516.67578,15687948,539,234,9.10912283533434,3.9546099136702
1718211516.6859,15687958,-2560,1440,-43.2641084572466,24.3360610072012
1718211516.69595,15687968,-2560,1440,-43.2641084572466,24.3360610072012
1718211516.70608,15687978,-2560,1440,-43.2641084572466,24.3360610072012
1718211516.71626,15687988,-2560,1440,-43.2641084572466,24.3360610072012
1718211516.72626,15687998,-2560,1440,-43.2641084572466,24.3360610072012
1718211516.73649,15688008,-2560,1440,-43.2641084572466,24.3360610072012
1718211516.74649,15688018,-2560,1440,-43.2641084572466,24.3360610072012
1718211516.7566,15688028,-2560,1440,-43.2641084572466,24.3360610072012
1718211516.76671,15688038,-2560,1440,-43.2641084572466,24.3360610072012
1718211516.77567,15688047,-606,-91,-10.2414256738638,-1.53790385531619
1718211516.78579,15688058,-568,45,-9.59922406395159,0.760501906475038
1718211516.79579,15688068,-107,84,-1.80830453317398,1.4196035587534
1718211516.80588,15688078,-113,184,-1.90970478737065,3.1096077953646
1718211516.81635,15688088,-108,220,-1.82520457554009,3.71800932054463
1718211516.82683,15688099,-153,134,-2.58570648201513,2.264605677059
1718211516.83598,15688108,-152,136,-2.56880643964902,2.29840576179123
1718211516.84642,15688118,-145,132,-2.45050614308623,2.23080559232678
1718211516.85692,15688129,-144,134,-2.43360610072012,2.264605677059
1718211516.86599,15688138,-143,132,-2.41670605835401,2.23080559232678
1718211516.8764,15688148,-144,132,-2.43360610072012,2.23080559232678
1718211516.88671,15688158,-146,131,-2.46740618545235,2.21390554996067
1718211516.89585,15688168,-149,133,-2.51810631255068,2.24770563469289
1718211516.90637,15688178,-150,132,-2.53500635491679,2.23080559232678
1718211516.91664,15688188,-151,135,-2.55190639728291,2.28150571942511
1718211516.9269,15688199,-148,135,-2.50120627018457,2.28150571942511
1718211516.93587,15688208,-145,135,-2.45050614308623,2.28150571942511
1718211516.94623,15688218,-144,133,-2.43360610072012,2.24770563469289
1718211516.95676,15688229,-82,157,-1.38580347402118,2.65330665147958
1718211516.96588,15688238,-17,175,-0.287300720223903,2.95750741406959
1718211516.9761,15688248,-16,168,-0.270400677857791,2.83920711750681
