t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718374757.15784,82862516,300,723,5.07001270983359,12.2187306306989
1718374757.16701,82862525,300,725,5.07001270983359,12.2525307154312
1718374757.17352,82862532,301,725,5.0869127521997,12.2525307154312
1718374757.18298,82862541,302,724,5.10381279456581,12.2356306730651
1718374757.194,82862552,299,724,5.05311266746748,12.2356306730651
1718374757.20293,82862561,300,723,5.07001270983359,12.2187306306989
1718374757.21312,82862571,299,725,5.05311266746748,12.2525307154312
1718374757.22332,82862582,298,723,5.03621262510136,12.2187306306989
1718374757.23354,82862592,296,721,5.00241254036914,12.1849305459667
1718374757.2438,82862602,300,725,5.07001270983359,12.2525307154312
1718374757.25402,82862612,296,724,5.00241254036914,12.2356306730651
1718374757.26294,82862621,296,723,5.00241254036914,12.2187306306989
1718374757.27312,82862631,294,724,4.96861245563692,12.2356306730651
1718374757.2835,82862642,295,724,4.98551249800303,12.2356306730651
1718374757.29386,82862652,293,722,4.9517124132708,12.2018305883328
1718374757.30296,82862661,293,723,4.9517124132708,12.2187306306989
1718374757.31329,82862672,292,725,4.93481237090469,12.2525307154312
1718374757.32372,82862682,291,724,4.91791232853858,12.2356306730651
1718374757.33402,82862692,291,723,4.91791232853858,12.2187306306989
1718374757.34305,82862701,291,726,4.91791232853858,12.2694307577973
1718374757.35332,82862712,291,727,4.91791232853858,12.2863308001634
1718374757.36363,82862722,290,729,4.90101228617247,12.3201308848956
1718374757.374,82862732,289,729,4.88411224380636,12.3201308848956
1718374757.3829,82862741,288,729,4.86721220144024,12.3201308848956
1718374757.39307,82862751,287,728,4.85031215907413,12.3032308425295
1718374757.40321,82862761,301,767,5.0869127521997,12.9623324948079
1718374757.41333,82862772,302,798,5.10381279456581,13.4862338081573
1718374757.42351,82862782,307,802,5.18831300639637,13.5538339776218
1718374757.43381,82862792,304,802,5.13761287929804,13.5538339776218
1718374757.4431,82862801,306,802,5.17141296403026,13.5538339776218
1718374757.45319,82862811,304,800,5.13761287929804,13.5200338928896
1718374757.46316,82862821,304,802,5.13761287929804,13.5538339776218
1718374757.47307,82862831,302,805,5.10381279456581,13.6045341047201
1718374757.48305,82862841,302,803,5.10381279456581,13.5707340199879
1718374757.49296,82862851,303,802,5.12071283693192,13.5538339776218
1718374757.503,82862861,303,802,5.12071283693192,13.5538339776218
1718374757.51292,82862871,303,803,5.12071283693192,13.5707340199879
1718374757.52288,82862881,302,804,5.10381279456581,13.587634062354
1718374757.53303,82862891,302,803,5.10381279456581,13.5707340199879
1718374757.5436,82862902,304,804,5.13761287929804,13.587634062354
1718374757.55408,82862912,304,805,5.13761287929804,13.6045341047201
1718374757.56316,82862921,302,807,5.10381279456581,13.6383341894523
1718374757.57325,82862931,301,804,5.0869127521997,13.587634062354
1718374757.58375,82862942,300,804,5.07001270983359,13.587634062354
1718374757.5939,82862952,299,805,5.05311266746748,13.6045341047201
1718374757.60405,82862962,300,806,5.07001270983359,13.6214341470862
1718374757.61299,82862971,299,806,5.05311266746748,13.6214341470862
1718374757.62334,82862982,300,806,5.07001270983359,13.6214341470862
1718374757.63363,82862992,298,806,5.03621262510136,13.6214341470862
1718374757.64391,82863002,297,806,5.01931258273525,13.6214341470862
1718374757.6529,82863011,296,808,5.00241254036914,13.6552342318185
1718374757.66316,82863021,296,809,5.00241254036914,13.6721342741846
1718374757.67341,82863032,296,810,5.00241254036914,13.6890343165507
1718374757.68368,82863042,294,811,4.96861245563692,13.7059343589168
1718374757.69392,82863052,292,808,4.93481237090469,13.6552342318185
1718374757.70293,82863061,295,809,4.98551249800303,13.6721342741846
1718374757.71318,82863071,256,796,4.32641084572466,13.4524337234251
1718374757.72344,82863082,103,750,1.74070436370953,12.675031774584
1718374757.73353,82863092,-28,748,-0.473201186251135,12.6412316898517
1718374757.74377,82863102,-90,745,-1.52100381295008,12.5905315627534
1718374757.75297,82863111,-96,751,-1.62240406714675,12.6919318169501
1718374757.7632,82863121,-97,752,-1.63930410951286,12.7088318593162
1718374757.77333,82863132,-98,752,-1.65620415187897,12.7088318593162
1718374757.78355,82863142,-97,754,-1.63930410951286,12.7426319440484
1718374757.79371,82863152,-98,753,-1.65620415187897,12.7257319016823
1718374757.80387,82863162,-97,755,-1.63930410951286,12.7595319864145
1718374757.81399,82863172,-97,751,-1.63930410951286,12.6919318169501
1718374757.82303,82863181,-96,753,-1.62240406714675,12.7257319016823
1718374757.83335,82863192,-96,755,-1.62240406714675,12.7595319864145
1718374757.84354,82863202,-98,753,-1.65620415187897,12.7257319016823
1718374757.85389,82863212,-97,752,-1.63930410951286,12.7088318593162
1718374757.86289,82863221,-97,753,-1.63930410951286,12.7257319016823
1718374757.87325,82863232,-98,752,-1.65620415187897,12.7088318593162
1718374757.88331,82863242,-99,751,-1.67310419424508,12.6919318169501
1718374757.8935,82863252,-97,753,-1.63930410951286,12.7257319016823
1718374757.90363,82863262,-98,754,-1.65620415187897,12.7426319440484
1718374757.9137,82863272,-98,754,-1.65620415187897,12.7426319440484
1718374757.92377,82863282,-97,755,-1.63930410951286,12.7595319864145
1718374757.93287,82863291,-96,755,-1.62240406714675,12.7595319864145
1718374757.94335,82863302,-96,756,-1.62240406714675,12.7764320287806
1718374757.95356,82863312,-97,757,-1.63930410951286,12.7933320711468
1718374757.96381,82863322,-96,757,-1.62240406714675,12.7933320711468
1718374757.97409,82863332,-97,755,-1.63930410951286,12.7595319864145
1718374757.98316,82863341,4,737,0.0676001694644478,12.4553312238245
1718374757.99339,82863352,190,697,3.21100804956127,11.77932952918
1718374758.00387,82863362,323,689,5.45871368425416,11.6441291902511
1718374758.01312,82863371,380,684,6.42201609912254,11.5596289784206
1718374758.02371,82863382,369,680,6.23611563309531,11.4920288089561
1718374758.03403,82863392,370,682,6.25301567546142,11.5258288936884
1718374758.04303,82863401,370,684,6.25301567546142,11.5596289784206
1718374758.05332,82863412,371,682,6.26991571782754,11.5258288936884
1718374758.0636,82863422,370,682,6.25301567546142,11.5258288936884
1718374758.07387,82863432,368,682,6.2192155907292,11.5258288936884
1718374758.08286,82863441,369,682,6.23611563309531,11.5258288936884
1718374758.0931,82863451,370,682,6.25301567546142,11.5258288936884
