t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718276171.34295,1270942,195,370,3.29550826139183,6.25301567546142
1718276171.35196,1270951,199,435,3.36310843085628,7.3515184292587
1718276171.36139,1270961,204,488,3.44760864268684,8.24722067466264
1718276171.37204,1270971,205,523,3.46450868505295,8.83872215747655
1718276171.38133,1270980,203,550,3.43070860032073,9.29502330136158
1718276171.39191,1270991,205,584,3.46450868505295,9.86962474180938
1718276171.40118,1271000,204,601,3.44760864268684,10.1569254620333
1718276171.41208,1271011,201,615,3.3969085155885,10.3935260551589
1718276171.42131,1271020,197,615,3.32930834612406,10.3935260551589
1718276171.43187,1271031,192,600,3.2448081342935,10.1400254196672
1718276171.44108,1271040,188,590,3.17720796482905,9.97102499600605
1718276171.45159,1271051,187,588,3.16030792246294,9.93722491127383
1718276171.4608,1271060,186,589,3.14340788009682,9.95412495363994
1718276171.47132,1271070,185,587,3.12650783773071,9.92032486890772
1718276171.48184,1271081,184,586,3.1096077953646,9.90342482654161
1718276171.49106,1271090,182,585,3.07580771063238,9.8865247841755
1718276171.50148,1271101,183,585,3.09270775299849,9.8865247841755
1718276171.51172,1271111,182,585,3.07580771063238,9.8865247841755
1718276171.52194,1271121,183,584,3.09270775299849,9.86962474180938
1718276171.53079,1271130,149,555,2.51810631255068,9.37952351319214
1718276171.54088,1271140,39,391,0.659101652278366,6.60791656514978
1718276171.55102,1271150,-44,215,-0.743601864108926,3.63350910871407
1718276171.56106,1271160,-58,145,-0.980202457234494,2.45050614308623
1718276171.5717,1271171,-51,161,-0.86190216067171,2.72090682094403
1718276171.58125,1271180,-49,155,-0.828102075939486,2.61950656674735
1718276171.59184,1271191,-48,160,-0.811202033573374,2.70400677857791
1718276171.60126,1271200,-46,162,-0.77740194884115,2.73780686331014
1718276171.61171,1271211,-46,160,-0.77740194884115,2.70400677857791
1718276171.62103,1271220,-45,161,-0.760501906475038,2.72090682094403
1718276171.63156,1271231,-43,162,-0.726701821742814,2.73780686331014
1718276171.64207,1271241,-41,162,-0.69290173701059,2.73780686331014
1718276171.65113,1271250,-43,160,-0.726701821742814,2.70400677857791
1718276171.6617,1271261,-41,160,-0.69290173701059,2.70400677857791
1718276171.67199,1271271,-41,164,-0.69290173701059,2.77160694804236
1718276171.68122,1271280,-42,163,-0.709801779376702,2.75470690567625
1718276171.69157,1271291,-43,161,-0.726701821742814,2.72090682094403
1718276171.7008,1271300,-45,162,-0.760501906475038,2.73780686331014
1718276171.71119,1271310,-43,165,-0.726701821742814,2.78850699040847
1718276171.7217,1271321,-46,165,-0.77740194884115,2.78850699040847
1718276171.73091,1271330,-31,182,-0.523901313349471,3.07580771063238
1718276171.74141,1271341,-30,184,-0.507001270983359,3.1096077953646
1718276171.75193,1271351,-29,186,-0.490101228617247,3.14340788009682
1718276171.76123,1271360,-32,186,-0.540801355715583,3.14340788009682
1718276171.77171,1271371,-31,187,-0.523901313349471,3.16030792246294
1718276171.78084,1271380,-31,189,-0.523901313349471,3.19410800719516
1718276171.79129,1271390,-32,187,-0.540801355715583,3.16030792246294
1718276171.80187,1271401,-32,190,-0.540801355715583,3.21100804956127
1718276171.81104,1271410,-26,188,-0.439401101518911,3.17720796482905
1718276171.82153,1271421,45,186,0.760501906475038,3.14340788009682
1718276171.83201,1271431,39,185,0.659101652278366,3.12650783773071
1718276171.84118,1271440,39,184,0.659101652278366,3.1096077953646
1718276171.85165,1271451,40,187,0.676001694644478,3.16030792246294
1718276171.86084,1271460,38,186,0.642201609912254,3.14340788009682
1718276171.87137,1271470,38,186,0.642201609912254,3.14340788009682
1718276171.88175,1271481,37,185,0.625301567546142,3.12650783773071
1718276171.89196,1271491,36,186,0.60840152518003,3.14340788009682
1718276171.90091,1271500,35,186,0.591501482813918,3.14340788009682
1718276171.91112,1271510,34,184,0.574601440447807,3.1096077953646
1718276171.92134,1271521,33,186,0.557701398081695,3.14340788009682
1718276171.93134,1271531,33,187,0.557701398081695,3.16030792246294
1718276171.94136,1271541,32,186,0.540801355715583,3.14340788009682
1718276171.95137,1271551,35,190,0.591501482813918,3.21100804956127
1718276171.9614,1271561,34,188,0.574601440447807,3.17720796482905
1718276171.97142,1271571,33,188,0.557701398081695,3.17720796482905
1718276171.9814,1271581,31,189,0.523901313349471,3.19410800719516
1718276171.99142,1271591,32,189,0.540801355715583,3.19410800719516
1718276172.00156,1271601,33,190,0.557701398081695,3.21100804956127
1718276172.01155,1271611,32,189,0.540801355715583,3.19410800719516
1718276172.02154,1271621,31,188,0.523901313349471,3.17720796482905
1718276172.03165,1271631,30,188,0.507001270983359,3.17720796482905
1718276172.04181,1271641,29,188,0.490101228617247,3.17720796482905
1718276172.05183,1271651,29,187,0.490101228617247,3.16030792246294
1718276172.06189,1271661,27,186,0.456301143885023,3.14340788009682
1718276172.07195,1271671,26,186,0.439401101518911,3.14340788009682
1718276172.08098,1271680,25,187,0.422501059152799,3.16030792246294
1718276172.09115,1271690,23,185,0.388700974420575,3.12650783773071
1718276172.10132,1271700,24,186,0.405601016786687,3.14340788009682
1718276172.11143,1271711,21,186,0.354900889688351,3.14340788009682
1718276172.12153,1271721,21,186,0.354900889688351,3.14340788009682
1718276172.13162,1271731,20,186,0.338000847322239,3.14340788009682
1718276172.14167,1271741,20,186,0.338000847322239,3.14340788009682
1718276172.15172,1271751,16,186,0.270400677857791,3.14340788009682
1718276172.16182,1271761,0,196,0,3.31240830375794
1718276172.17201,1271771,1,199,0.016900042366112,3.36310843085628
1718276172.18113,1271780,-2,197,-0.0338000847322239,3.32930834612406
1718276172.19183,1271791,-1,195,-0.016900042366112,3.29550826139183
1718276172.20114,1271800,-2,195,-0.0338000847322239,3.29550826139183
1718276172.21173,1271811,-3,201,-0.0507001270983359,3.3969085155885
1718276172.22101,1271820,-3,198,-0.0507001270983359,3.34620838849017
1718276172.23149,1271831,-4,200,-0.0676001694644478,3.38000847322239
1718276172.24201,1271841,-4,200,-0.0676001694644478,3.38000847322239
1718276172.25127,1271850,-3,199,-0.0507001270983359,3.36310843085628
1718276172.26178,1271861,-4,200,-0.0676001694644478,3.38000847322239
1718276172.27102,1271870,-4,200,-0.0676001694644478,3.38000847322239
1718276172.28153,1271881,-5,200,-0.0845002118305598,3.38000847322239
1718276172.29199,1271891,-6,201,-0.101400254196672,3.3969085155885
1718276172.30108,1271900,-5,202,-0.0845002118305598,3.41380855795462
1718276172.31167,1271911,-5,203,-0.0845002118305598,3.43070860032073
1718276172.32194,1271921,-4,202,-0.0676001694644478,3.41380855795462
1718276172.33089,1271930,-4,203,-0.0676001694644478,3.43070860032073
1718276172.34112,1271940,-6,201,-0.101400254196672,3.3969085155885
1718276172.35134,1271951,-5,203,-0.0845002118305598,3.43070860032073
1718276172.36156,1271961,-6,204,-0.101400254196672,3.44760864268684
1718276172.37205,1271971,-5,201,-0.0845002118305598,3.3969085155885
1718276172.38105,1271980,-5,204,-0.0845002118305598,3.44760864268684
1718276172.39149,1271991,-7,203,-0.118300296562784,3.43070860032073
1718276172.40199,1272001,-6,205,-0.101400254196672,3.46450868505295
1718276172.41118,1272010,-6,204,-0.101400254196672,3.44760864268684
1718276172.42164,1272021,-6,204,-0.101400254196672,3.44760864268684
1718276172.43083,1272030,-7,204,-0.118300296562784,3.44760864268684
1718276172.44123,1272040,-6,205,-0.101400254196672,3.46450868505295
1718276172.45147,1272051,-6,205,-0.101400254196672,3.46450868505295
1718276172.46171,1272061,-5,207,-0.0845002118305598,3.49830876978518
1718276172.47194,1272071,-5,204,-0.0845002118305598,3.44760864268684
1718276172.48084,1272080,-4,206,-0.0676001694644478,3.48140872741906
1718276172.49104,1272090,-3,207,-0.0507001270983359,3.49830876978518
1718276172.50127,1272100,-2,208,-0.0338000847322239,3.51520881215129
1718276172.51147,1272111,-2,207,-0.0338000847322239,3.49830876978518
1718276172.52166,1272121,-4,208,-0.0676001694644478,3.51520881215129
1718276172.53164,1272131,-3,210,-0.0507001270983359,3.54900889688351
1718276172.5417,1272141,-4,208,-0.0676001694644478,3.51520881215129
1718276172.55166,1272151,-4,208,-0.0676001694644478,3.51520881215129
1718276172.56168,1272161,-4,209,-0.0676001694644478,3.5321088545174
1718276172.57178,1272171,-4,207,-0.0676001694644478,3.49830876978518
1718276172.58085,1272180,-5,206,-0.0845002118305598,3.48140872741906
1718276172.59153,1272191,-6,205,-0.101400254196672,3.46450868505295
1718276172.60086,1272200,33,236,0.557701398081695,3.98840999840242
1718276172.61149,1272211,153,391,2.58570648201513,6.60791656514978
1718276172.62083,1272220,235,477,3.97150995603631,8.0613202086354
1718276172.63115,1272230,287,581,4.85031215907413,9.81892461471105
1718276172.64167,1272241,290,649,4.90101228617247,10.9681274956067
1718276172.65201,1272251,287,651,4.85031215907413,11.0019275803389
1718276172.66124,1272260,288,656,4.86721220144024,11.0864277921694
1718276172.67171,1272271,280,654,4.73201186251135,11.0526277074372
1718276172.68091,1272280,277,655,4.68131173541301,11.0695277498033
1718276172.69136,1272291,276,655,4.6644116930469,11.0695277498033
1718276172.70184,1272301,274,653,4.63061160831468,11.0357276650711
1718276172.71105,1272310,274,654,4.63061160831468,11.0526277074372
1718276172.7215,1272321,273,651,4.61371156594856,11.0019275803389
1718276172.73199,1272331,272,653,4.59681152358245,11.0357276650711
1718276172.74124,1272340,273,652,4.61371156594856,11.018827622705
1718276172.75174,1272351,272,651,4.59681152358245,11.0019275803389
1718276172.76078,1272360,273,650,4.61371156594856,10.9850275379728
1718276172.77131,1272370,271,651,4.57991148121634,11.0019275803389
1718276172.78183,1272381,270,650,4.56301143885023,10.9850275379728
1718276172.79103,1272390,271,653,4.57991148121634,11.0357276650711
1718276172.80158,1272401,270,652,4.56301143885023,11.018827622705
1718276172.81197,1272411,270,654,4.56301143885023,11.0526277074372
1718276172.82116,1272420,270,655,4.56301143885023,11.0695277498033
1718276172.83159,1272431,271,653,4.57991148121634,11.0357276650711
1718276172.84202,1272441,269,655,4.54611139648412,11.0695277498033
1718276172.85121,1272450,271,655,4.57991148121634,11.0695277498033
1718276172.86162,1272461,288,704,4.86721220144024,11.8976298257428
1718276172.87086,1272470,284,732,4.7996120319758,12.370831011994
1718276172.88139,1272481,234,760,3.9546099136702,12.8440321982451
1718276172.89189,1272491,143,768,2.41670605835401,12.979232537174
1718276172.90107,1272500,48,780,0.811202033573374,13.1820330455673
1718276172.91153,1272511,-92,785,-1.5548038976823,13.2665332573979
1718276172.92206,1272521,-189,801,-3.19410800719516,13.5369339352557
1718276172.93129,1272530,-225,817,-3.80250953237519,13.8073346131135
1718276172.94171,1272541,-216,815,-3.65040915108018,13.7735345283812
1718276172.9509,1272550,-227,822,-3.83630961710741,13.891834824944
1718276172.96139,1272561,-227,824,-3.83630961710741,13.9256349096763
1718276172.9719,1272571,-229,823,-3.87010970183964,13.9087348673101
1718276172.98112,1272580,-225,819,-3.80250953237519,13.8411346978457
1718276172.99165,1272591,-225,818,-3.80250953237519,13.8242346554796
1718276173.00206,1272601,-222,817,-3.75180940527685,13.8073346131135
1718276173.01126,1272610,-221,818,-3.73490936291074,13.8242346554796
1718276173.02175,1272621,-219,818,-3.70110927817852,13.8242346554796
1718276173.03101,1272630,-219,820,-3.70110927817852,13.8580347402118
1718276173.0415,1272641,-218,822,-3.68420923581241,13.891834824944
1718276173.05211,1272651,-216,820,-3.65040915108018,13.8580347402118
1718276173.06136,1272661,-218,820,-3.68420923581241,13.8580347402118
1718276173.07184,1272671,-218,818,-3.68420923581241,13.8242346554796
1718276173.08111,1272680,-216,818,-3.65040915108018,13.8242346554796
1718276173.0916,1272691,-215,819,-3.63350910871407,13.8411346978457
1718276173.10079,1272700,-245,828,-4.14051037969743,13.9932350791407
1718276173.11129,1272710,-340,858,-5.74601440447807,14.5002363501241
1718276173.12176,1272721,-362,863,-6.11781533653253,14.5847365619546
1718276173.13095,1272730,-365,871,-6.16851546363086,14.7199369008835
1718276173.14146,1272741,-362,871,-6.11781533653253,14.7199369008835
1718276173.15195,1272751,-362,869,-6.11781533653253,14.6861368161513
1718276173.16115,1272760,-362,868,-6.11781533653253,14.6692367737852
1718276173.17158,1272771,-363,869,-6.13471537889864,14.6861368161513
1718276173.18205,1272781,-362,872,-6.11781533653253,14.7368369432496
1718276173.19123,1272790,-363,871,-6.13471537889864,14.7199369008835
1718276173.20172,1272801,-363,870,-6.13471537889864,14.7030368585174
1718276173.2109,1272810,-363,870,-6.13471537889864,14.7030368585174
1718276173.22142,1272821,-363,870,-6.13471537889864,14.7030368585174
1718276173.23171,1272831,-364,870,-6.15161542126475,14.7030368585174
1718276173.24221,1272841,-363,871,-6.13471537889864,14.7199369008835
1718276173.25162,1272851,-365,869,-6.16851546363086,14.6861368161513
1718276173.26101,1272860,-366,870,-6.18541550599698,14.7030368585174
1718276173.27175,1272871,-366,876,-6.18541550599698,14.8044371127141
1718276173.28108,1272880,-365,874,-6.16851546363086,14.7706370279819
1718276173.29174,1272891,-364,833,-6.15161542126475,14.0777352909713
1718276173.30139,1272901,-373,770,-6.30371580255976,13.0130326219062
1718276173.31225,1272911,-347,626,-5.86431470104085,10.5794265211861
1718276173.32165,1272921,-327,423,-5.52631385371861,7.14871792086536
