t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718641671.73256,144475,-2560,1440,-43.2641084572466,24.3360610072012
1718641671.74156,144484,-2560,1440,-43.2641084572466,24.3360610072012
1718641671.74815,144491,1731,416,29.2539733357398,7.03041762430257
1718641671.75898,144502,2113,902,35.7097895195946,15.243838214233
1718641671.76894,144511,2358,1270,39.850299899292,21.4630538049622
1718641671.77806,144521,-306,475,-5.17141296403026,8.02752012390318
1718641671.78852,144531,-96,380,-1.62240406714675,6.42201609912254
1718641671.79903,144542,-67,487,-1.1323028385295,8.23032063229652
1718641671.80825,144551,-43,519,-0.726701821742814,8.77112198801211
1718641671.81893,144562,-33,538,-0.557701398081695,9.09222279296823
1718641671.8281,144571,-28,547,-0.473201186251135,9.24432317426324
1718641671.83859,144581,-26,557,-0.439401101518911,9.41332359792436
1718641671.84778,144591,-31,556,-0.523901313349471,9.39642355555825
1718641671.85834,144601,-33,553,-0.557701398081695,9.34572342845991
1718641671.86782,144611,-37,546,-0.625301567546142,9.22742313189713
1718641671.87831,144621,-38,540,-0.642201609912254,9.12602287770046
1718641671.88881,144632,-37,542,-0.625301567546142,9.15982296243268
1718641671.89791,144641,-34,537,-0.574601440447807,9.07532275060212
1718641671.90819,144651,-32,535,-0.540801355715583,9.0415226658699
1718641671.91851,144661,-31,538,-0.523901313349471,9.09222279296823
1718641671.92876,144672,-32,540,-0.540801355715583,9.12602287770046
1718641671.93774,144681,-32,550,-0.540801355715583,9.29502330136158
1718641671.94808,144691,-30,570,-0.507001270983359,9.63302414868382
1718641671.9585,144701,-32,609,-0.540801355715583,10.2921258009622
1718641671.9689,144712,-54,677,-0.912602287770046,11.4413286818578
1718641671.97808,144721,-93,723,-1.57170394004841,12.2187306306989
1718641671.98834,144731,-135,797,-2.28150571942511,13.4693337657912
1718641671.9986,144741,-143,811,-2.41670605835401,13.7059343589168
1718641672.00885,144752,-148,805,-2.50120627018457,13.6045341047201
1718641672.01806,144761,-149,809,-2.51810631255068,13.6721342741846
1718641672.02851,144771,-152,815,-2.56880643964902,13.7735345283812
1718641672.03895,144782,-152,814,-2.56880643964902,13.7566344860151
1718641672.04819,144791,-153,817,-2.58570648201513,13.8073346131135
