t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718457739.43491,2988227,544,573,9.19362304716491,9.68372427578215
1718457739.44395,2988236,544,571,9.19362304716491,9.64992419104993
1718457739.45043,2988243,545,568,9.21052308953102,9.59922406395159
1718457739.46103,2988253,545,569,9.21052308953102,9.6161241063177
1718457739.47216,2988264,545,570,9.21052308953102,9.63302414868382
1718457739.48136,2988274,544,569,9.19362304716491,9.6161241063177
1718457739.49049,2988283,545,570,9.21052308953102,9.63302414868382
1718457739.50073,2988293,547,570,9.24432317426324,9.63302414868382
1718457739.51131,2988304,547,571,9.24432317426324,9.64992419104993
1718457739.52049,2988313,547,570,9.24432317426324,9.63302414868382
1718457739.53082,2988323,547,571,9.24432317426324,9.64992419104993
1718457739.54115,2988333,550,571,9.29502330136158,9.64992419104993
1718457739.55145,2988344,551,571,9.31192334372769,9.64992419104993
1718457739.56051,2988353,549,571,9.27812325899546,9.64992419104993
1718457739.57082,2988363,550,570,9.29502330136158,9.63302414868382
1718457739.58103,2988373,551,571,9.31192334372769,9.64992419104993
1718457739.59122,2988383,551,570,9.31192334372769,9.63302414868382
1718457739.60137,2988394,552,571,9.3288233860938,9.64992419104993
1718457739.61031,2988403,554,568,9.36262347082602,9.59922406395159
1718457739.62071,2988413,556,564,9.39642355555825,9.53162389448714
1718457739.63108,2988423,459,505,7.75711944604539,8.53452139488654
1718457739.64144,2988434,264,296,4.46161118465356,5.00241254036914
1718457739.65049,2988443,120,132,2.02800508393343,2.23080559232678
1718457739.66101,2988453,66,10,1.11540279616339,0.16900042366112
1718457739.67138,2988464,113,23,1.90970478737065,0.388700974420575
1718457739.68061,2988473,99,24,1.67310419424508,0.405601016786687
1718457739.69107,2988483,105,15,1.77450444844176,0.253500635491679
1718457739.7015,2988494,102,17,1.72380432134342,0.287300720223903
1718457739.71071,2988503,104,17,1.75760440607564,0.287300720223903
1718457739.72099,2988513,104,15,1.75760440607564,0.253500635491679
1718457739.73149,2988524,107,15,1.80830453317398,0.253500635491679
1718457739.74056,2988533,107,13,1.80830453317398,0.219700550759455
1718457739.751,2988543,107,12,1.80830453317398,0.202800508393343
1718457739.76141,2988554,107,11,1.80830453317398,0.185900466027232
1718457739.77046,2988563,110,11,1.85900466027232,0.185900466027232
1718457739.7809,2988573,108,12,1.82520457554009,0.202800508393343
1718457739.79131,2988584,107,11,1.80830453317398,0.185900466027232
1718457739.80044,2988593,108,12,1.82520457554009,0.202800508393343
1718457739.81085,2988603,105,12,1.77450444844176,0.202800508393343
1718457739.82119,2988613,105,12,1.77450444844176,0.202800508393343
1718457739.83028,2988623,107,13,1.80830453317398,0.219700550759455
1718457739.84065,2988633,106,12,1.79140449080787,0.202800508393343
1718457739.85095,2988643,108,13,1.82520457554009,0.219700550759455
1718457739.86137,2988654,110,10,1.85900466027232,0.16900042366112
1718457739.87038,2988663,110,10,1.85900466027232,0.16900042366112
1718457739.88081,2988673,110,9,1.85900466027232,0.152100381295008
1718457739.89097,2988683,60,56,1.01400254196672,0.94640237250227
1718457739.9011,2988693,-6,125,-0.101400254196672,2.11250529576399
