t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718378997.04366,87102289,81,126,1.36890343165507,2.12940533813011
1718378997.05279,87102298,80,127,1.35200338928896,2.14630538049622
1718378997.06207,87102307,80,125,1.35200338928896,2.11250529576399
1718378997.07216,87102318,80,125,1.35200338928896,2.11250529576399
1718378997.08224,87102328,82,124,1.38580347402118,2.09560525339788
1718378997.09236,87102338,79,126,1.33510334692284,2.12940533813011
1718378997.10236,87102348,78,126,1.31820330455673,2.12940533813011
1718378997.11229,87102358,79,127,1.33510334692284,2.14630538049622
1718378997.12227,87102368,92,122,1.5548038976823,2.06180516866566
1718378997.13222,87102378,138,116,2.33220584652345,1.96040491446899
1718378997.14214,87102388,129,117,2.18010546522844,1.9773049568351
1718378997.15213,87102397,122,114,2.06180516866566,1.92660482973676
1718378997.16238,87102408,125,113,2.11250529576399,1.90970478737065
1718378997.17291,87102418,126,115,2.12940533813011,1.94350487210288
1718378997.18188,87102427,127,115,2.14630538049622,1.94350487210288
1718378997.19214,87102437,125,117,2.11250529576399,1.9773049568351
1718378997.20251,87102448,129,117,2.18010546522844,1.9773049568351
1718378997.21282,87102458,129,115,2.18010546522844,1.94350487210288
1718378997.22193,87102467,128,116,2.16320542286233,1.96040491446899
1718378997.23224,87102478,127,114,2.14630538049622,1.92660482973676
1718378997.2425,87102488,126,116,2.12940533813011,1.96040491446899
1718378997.25274,87102498,125,116,2.11250529576399,1.96040491446899
1718378997.26298,87102508,124,115,2.09560525339788,1.94350487210288
1718378997.27196,87102517,125,115,2.11250529576399,1.94350487210288
1718378997.28218,87102528,124,114,2.09560525339788,1.92660482973676
1718378997.29241,87102538,127,115,2.14630538049622,1.94350487210288
1718378997.30266,87102548,124,115,2.09560525339788,1.94350487210288
1718378997.31302,87102558,124,114,2.09560525339788,1.92660482973676
1718378997.32197,87102567,125,116,2.11250529576399,1.96040491446899
1718378997.33225,87102578,126,118,2.12940533813011,1.99420499920121
1718378997.34254,87102588,127,118,2.14630538049622,1.99420499920121
1718378997.35283,87102598,128,120,2.16320542286233,2.02800508393343
1718378997.36193,87102607,127,118,2.14630538049622,1.99420499920121
1718378997.37227,87102618,131,120,2.21390554996067,2.02800508393343
1718378997.3826,87102628,119,117,2.01110504156732,1.9773049568351
1718378997.39288,87102638,46,107,0.77740194884115,1.80830453317398
1718378997.4019,87102647,35,89,0.591501482813918,1.50410377058396
1718378997.41214,87102658,50,95,0.845002118305598,1.60550402478064
1718378997.42228,87102668,50,96,0.845002118305598,1.62240406714675
1718378997.43241,87102678,48,94,0.811202033573374,1.58860398241452
1718378997.44255,87102688,47,99,0.794301991207262,1.67310419424508
1718378997.45268,87102698,50,102,0.845002118305598,1.72380432134342
1718378997.46282,87102708,49,101,0.828102075939486,1.70690427897731
1718378997.47296,87102718,49,103,0.828102075939486,1.74070436370953
1718378997.48204,87102727,48,104,0.811202033573374,1.75760440607564
1718378997.49232,87102738,47,108,0.794301991207262,1.82520457554009
1718378997.5026,87102748,49,110,0.828102075939486,1.85900466027232
1718378997.51301,87102758,49,110,0.828102075939486,1.85900466027232
1718378997.52188,87102767,48,111,0.811202033573374,1.87590470263843
1718378997.53202,87102777,47,109,0.794301991207262,1.8421046179062
1718378997.54217,87102788,46,109,0.77740194884115,1.8421046179062
1718378997.55232,87102798,46,107,0.77740194884115,1.80830453317398
1718378997.56248,87102808,44,106,0.743601864108926,1.79140449080787
1718378997.57263,87102818,45,107,0.760501906475038,1.80830453317398
1718378997.58277,87102828,74,107,1.25060313509228,1.80830453317398
1718378997.5929,87102838,88,106,1.48720372821785,1.79140449080787
1718378997.60305,87102848,81,106,1.36890343165507,1.79140449080787
1718378997.61193,87102857,82,108,1.38580347402118,1.82520457554009
1718378997.62206,87102867,82,107,1.38580347402118,1.80830453317398
1718378997.63218,87102878,79,106,1.33510334692284,1.79140449080787
1718378997.64223,87102888,79,106,1.33510334692284,1.79140449080787
1718378997.6522,87102898,78,103,1.31820330455673,1.74070436370953
1718378997.66221,87102908,76,102,1.28440321982451,1.72380432134342
1718378997.67226,87102918,75,102,1.2675031774584,1.72380432134342
1718378997.68232,87102928,77,103,1.30130326219062,1.74070436370953
1718378997.69232,87102938,80,102,1.35200338928896,1.72380432134342
1718378997.70232,87102948,79,99,1.33510334692284,1.67310419424508
1718378997.71239,87102958,77,98,1.30130326219062,1.65620415187897
1718378997.72235,87102968,77,99,1.30130326219062,1.67310419424508
1718378997.73227,87102978,77,96,1.30130326219062,1.62240406714675
1718378997.7422,87102988,77,96,1.30130326219062,1.62240406714675
1718378997.75216,87102998,78,97,1.31820330455673,1.63930410951286
1718378997.76208,87103007,80,97,1.35200338928896,1.63930410951286
1718378997.77204,87103017,81,100,1.36890343165507,1.6900042366112
1718378997.78195,87103027,79,99,1.33510334692284,1.67310419424508
1718378997.79191,87103037,79,98,1.33510334692284,1.65620415187897
1718378997.80183,87103047,80,121,1.35200338928896,2.04490512629955
1718378997.81302,87103058,84,131,1.4196035587534,2.21390554996067
1718378997.82294,87103068,79,128,1.33510334692284,2.16320542286233
1718378997.83287,87103078,84,127,1.4196035587534,2.14630538049622
1718378997.84277,87103088,82,130,1.38580347402118,2.19700550759455
1718378997.85276,87103098,83,129,1.40270351638729,2.18010546522844
1718378997.86269,87103108,82,130,1.38580347402118,2.19700550759455
1718378997.8726,87103118,86,127,1.45340364348563,2.14630538049622
1718378997.88281,87103128,83,121,1.40270351638729,2.04490512629955
1718378997.89199,87103137,82,124,1.38580347402118,2.09560525339788
1718378997.90242,87103148,84,122,1.4196035587534,2.06180516866566
1718378997.91286,87103158,83,123,1.40270351638729,2.07870521103177
1718378997.92202,87103167,83,123,1.40270351638729,2.07870521103177
1718378997.93238,87103178,82,124,1.38580347402118,2.09560525339788
1718378997.94268,87103188,80,124,1.35200338928896,2.09560525339788
1718378997.95284,87103198,80,124,1.35200338928896,2.09560525339788
1718378997.96299,87103208,80,124,1.35200338928896,2.09560525339788
1718378997.97187,87103217,79,123,1.33510334692284,2.07870521103177
1718378997.982,87103227,81,123,1.36890343165507,2.07870521103177
1718378997.99211,87103238,81,123,1.36890343165507,2.07870521103177
1718378998.00222,87103248,82,121,1.38580347402118,2.04490512629955
1718378998.01245,87103258,82,121,1.38580347402118,2.04490512629955
1718378998.02277,87103268,81,122,1.36890343165507,2.06180516866566
1718378998.03187,87103277,81,123,1.36890343165507,2.07870521103177
1718378998.04198,87103287,81,122,1.36890343165507,2.06180516866566
1718378998.05206,87103297,82,122,1.38580347402118,2.06180516866566
1718378998.06215,87103308,82,124,1.38580347402118,2.09560525339788
1718378998.07224,87103318,81,122,1.36890343165507,2.06180516866566
1718378998.08236,87103328,87,123,1.47030368585174,2.07870521103177
1718378998.09268,87103338,120,111,2.02800508393343,1.87590470263843
1718378998.10294,87103348,124,108,2.09560525339788,1.82520457554009
1718378998.11197,87103357,119,107,2.01110504156732,1.80830453317398
1718378998.12227,87103368,118,108,1.99420499920121,1.82520457554009
1718378998.13257,87103378,120,106,2.02800508393343,1.79140449080787
1718378998.14291,87103388,121,109,2.04490512629955,1.8421046179062
1718378998.15196,87103397,120,111,2.02800508393343,1.87590470263843
1718378998.16223,87103408,123,114,2.07870521103177,1.92660482973676
1718378998.17247,87103418,121,112,2.04490512629955,1.89280474500454
1718378998.18276,87103428,114,106,1.92660482973676,1.79140449080787
1718378998.19302,87103438,113,107,1.90970478737065,1.80830453317398
1718378998.20205,87103447,114,107,1.92660482973676,1.80830453317398
1718378998.2124,87103458,112,108,1.89280474500454,1.82520457554009
1718378998.22266,87103468,115,112,1.94350487210288,1.89280474500454
1718378998.23295,87103478,123,113,2.07870521103177,1.90970478737065
1718378998.24196,87103487,122,113,2.06180516866566,1.90970478737065
1718378998.25229,87103498,119,112,2.01110504156732,1.89280474500454
1718378998.26263,87103508,115,109,1.94350487210288,1.8421046179062
1718378998.27289,87103518,114,113,1.92660482973676,1.90970478737065
1718378998.2819,87103527,114,109,1.92660482973676,1.8421046179062
1718378998.29215,87103538,111,104,1.87590470263843,1.75760440607564
1718378998.30243,87103548,115,104,1.94350487210288,1.75760440607564
1718378998.31267,87103558,113,104,1.90970478737065,1.75760440607564
1718378998.323,87103568,116,104,1.96040491446899,1.75760440607564
1718378998.33203,87103577,118,105,1.99420499920121,1.77450444844176
1718378998.34235,87103588,119,109,2.01110504156732,1.8421046179062
1718378998.35268,87103598,116,111,1.96040491446899,1.87590470263843
1718378998.36297,87103608,113,109,1.90970478737065,1.8421046179062
1718378998.37196,87103617,142,12,2.3998060159879,0.202800508393343
1718378998.38229,87103628,-936,119,-15.8184396546808,2.01110504156732
1718378998.39268,87103638,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.40301,87103648,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.41201,87103657,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.42234,87103668,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.43251,87103678,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.44279,87103688,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.45306,87103698,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.46207,87103707,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.4723,87103718,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.48259,87103728,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.49289,87103738,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.50192,87103747,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.51238,87103758,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.52268,87103768,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.53297,87103778,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.54196,87103787,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.5522,87103798,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.56242,87103808,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.57262,87103818,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.58286,87103828,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.59184,87103837,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.6021,87103848,-663,-152,-11.2047280887322,-2.56880643964902
1718378998.61237,87103858,-659,-108,-11.1371279192678,-1.82520457554009
1718378998.62262,87103868,-629,-92,-10.6301266482844,-1.5548038976823
1718378998.63286,87103878,-662,-155,-11.1878280463661,-2.61950656674735
1718378998.64184,87103887,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.65209,87103898,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.66233,87103908,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.67256,87103918,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.68278,87103928,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.69299,87103938,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.70196,87103947,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.71221,87103958,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.72246,87103968,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.73266,87103978,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.74265,87103988,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.75283,87103998,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.76294,87104008,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.77209,87104017,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.78254,87104028,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.79291,87104038,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.80208,87104047,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.81243,87104058,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.82278,87104068,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.83188,87104077,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.84204,87104087,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.85218,87104098,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.86243,87104108,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.87261,87104118,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.88277,87104128,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.89293,87104138,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.90185,87104147,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.91204,87104157,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.92223,87104168,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.93243,87104178,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.94271,87104188,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.95302,87104198,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.96206,87104208,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.97219,87104218,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.98231,87104228,-2560,1440,-43.2641084572466,24.3360610072012
1718378998.99243,87104238,-2560,1440,-43.2641084572466,24.3360610072012
1718378999.00256,87104248,-2560,1440,-43.2641084572466,24.3360610072012
1718378999.0127,87104258,-2560,1440,-43.2641084572466,24.3360610072012
1718378999.02283,87104268,-2560,1440,-43.2641084572466,24.3360610072012
1718378999.03291,87104278,-2560,1440,-43.2641084572466,24.3360610072012
1718378999.04283,87104288,-2560,1440,-43.2641084572466,24.3360610072012
1718378999.05275,87104298,-2560,1440,-43.2641084572466,24.3360610072012
1718378999.06271,87104308,-2560,1440,-43.2641084572466,24.3360610072012
1718378999.07268,87104318,1438,-314,24.302260922469,-5.30661330295915
1718378999.08266,87104328,2688,18,45.4273138801089,0.304200762590015
1718378999.09255,87104338,-2760,1783,-46.644116930469,30.1327755387776
1718378999.10253,87104348,-2560,1440,-43.2641084572466,24.3360610072012
1718378999.1125,87104358,-2560,1440,-43.2641084572466,24.3360610072012
1718378999.12253,87104368,-2560,1440,-43.2641084572466,24.3360610072012
1718378999.13242,87104378,3175,829,53.6576345124055,14.0101351215068
1718378999.1423,87104388,3490,960,58.9811478577307,16.2240406714675
1718378999.15228,87104398,3464,1017,58.5417467562118,17.1873430863359
1718378999.16225,87104408,3443,1068,58.1868458665235,18.0492452470076
