t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718192504.17364,71355397,52,174,0.878802203037822,2.94060737170348
1718192504.18266,71355406,48,159,0.811202033573374,2.6871067362118
1718192504.19039,71355414,43,149,0.726701821742814,2.51810631255068
1718192504.19987,71355423,43,148,0.726701821742814,2.50120627018457
1718192504.21096,71355434,42,151,0.709801779376702,2.55190639728291
1718192504.21999,71355444,42,151,0.709801779376702,2.55190639728291
1718192504.23028,71355454,45,151,0.760501906475038,2.55190639728291
1718192504.24032,71355464,45,150,0.760501906475038,2.53500635491679
1718192504.24936,71355473,44,151,0.743601864108926,2.55190639728291
1718192504.2599,71355483,43,147,0.726701821742814,2.48430622781846
1718192504.26925,71355493,43,148,0.726701821742814,2.50120627018457
1718192504.27977,71355503,40,139,0.676001694644478,2.34910588888956
1718192504.29039,71355514,43,140,0.726701821742814,2.36600593125567
1718192504.29962,71355523,38,137,0.642201609912254,2.31530580415734
1718192504.31014,71355534,40,139,0.676001694644478,2.34910588888956
1718192504.31944,71355543,42,141,0.709801779376702,2.38290597362179
1718192504.33008,71355554,39,138,0.659101652278366,2.33220584652345
1718192504.33939,71355563,39,140,0.659101652278366,2.36600593125567
1718192504.34986,71355573,40,140,0.676001694644478,2.36600593125567
1718192504.36029,71355584,39,138,0.659101652278366,2.33220584652345
1718192504.36944,71355593,39,145,0.659101652278366,2.45050614308623
1718192504.37984,71355603,38,145,0.642201609912254,2.45050614308623
1718192504.39027,71355614,39,146,0.659101652278366,2.46740618545235
1718192504.3994,71355623,40,146,0.676001694644478,2.46740618545235
1718192504.40982,71355633,39,148,0.659101652278366,2.50120627018457
1718192504.42034,71355644,40,152,0.676001694644478,2.56880643964902
1718192504.42947,71355653,39,152,0.659101652278366,2.56880643964902
1718192504.4399,71355664,41,156,0.69290173701059,2.63640660911347
1718192504.45028,71355674,51,172,0.86190216067171,2.90680728697126
1718192504.45943,71355683,78,264,1.31820330455673,4.46161118465356
1718192504.46987,71355693,111,217,1.87590470263843,3.66730919344629
1718192504.48029,71355704,3,53,0.0507001270983359,0.895702245403934
1718192504.48938,71355713,676,424,11.4244286394917,7.16561796323147
1718192504.49983,71355723,885,406,14.9565374940091,6.86141720064145
1718192504.51024,71355734,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.51968,71355743,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.5301,71355754,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.53931,71355763,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.54983,71355773,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.55927,71355783,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.56975,71355793,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.58019,71355804,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.58933,71355813,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.59975,71355823,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.61025,71355834,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.61942,71355843,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.62984,71355853,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.6393,71355863,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.64957,71355873,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.65983,71355883,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.67009,71355894,-2560,1440,-43.2641084572466,24.3360610072012
1718192504.68035,71355904,-2560,1440,-43.2641084572466,24.3360610072012
