t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718382639.94022,90745173,36,329,0.60840152518003,5.56011393845083
1718382639.94922,90745182,-7,250,-0.118300296562784,4.22501059152799
1718382639.95957,90745192,-26,169,-0.439401101518911,2.85610715987292
1718382639.96857,90745201,-17,168,-0.287300720223903,2.83920711750681
1718382639.97885,90745212,-22,166,-0.371800932054463,2.80540703277459
1718382639.98921,90745222,-24,162,-0.405601016786687,2.73780686331014
1718382639.99822,90745231,-25,160,-0.422501059152799,2.70400677857791
1718382640.00854,90745241,-28,157,-0.473201186251135,2.65330665147958
1718382640.01872,90745252,-25,155,-0.422501059152799,2.61950656674735
1718382640.0288,90745262,-24,155,-0.405601016786687,2.61950656674735
1718382640.03887,90745272,-22,156,-0.371800932054463,2.63640660911347
1718382640.04896,90745282,-21,153,-0.354900889688351,2.58570648201513
1718382640.05902,90745292,-17,152,-0.287300720223903,2.56880643964902
1718382640.06922,90745302,-19,149,-0.321100804956127,2.51810631255068
1718382640.07943,90745312,-13,149,-0.219700550759455,2.51810631255068
1718382640.0885,90745321,-13,152,-0.219700550759455,2.56880643964902
1718382640.09878,90745332,-14,150,-0.236600593125567,2.53500635491679
1718382640.10908,90745342,-13,150,-0.219700550759455,2.53500635491679
1718382640.11941,90745352,-15,147,-0.253500635491679,2.48430622781846
1718382640.12843,90745361,-13,149,-0.219700550759455,2.51810631255068
1718382640.13873,90745372,-14,149,-0.236600593125567,2.51810631255068
1718382640.14896,90745382,-14,150,-0.236600593125567,2.53500635491679
1718382640.15918,90745392,-11,150,-0.185900466027232,2.53500635491679
1718382640.16942,90745402,-11,150,-0.185900466027232,2.53500635491679
1718382640.17842,90745411,-12,149,-0.202800508393343,2.51810631255068
1718382640.18868,90745421,-10,151,-0.16900042366112,2.55190639728291
1718382640.19882,90745432,-3,143,-0.0507001270983359,2.41670605835401
1718382640.20895,90745442,78,78,1.31820330455673,1.31820330455673
1718382640.21907,90745452,103,55,1.74070436370953,0.929502330136158
1718382640.2292,90745462,96,67,1.62240406714675,1.1323028385295
1718382640.23935,90745472,101,70,1.70690427897731,1.18300296562784
1718382640.24824,90745481,98,70,1.65620415187897,1.18300296562784
1718382640.25838,90745491,97,67,1.63930410951286,1.1323028385295
1718382640.26852,90745501,96,63,1.62240406714675,1.06470266906505
1718382640.27863,90745511,98,61,1.65620415187897,1.03090258433283
1718382640.28874,90745522,101,55,1.70690427897731,0.929502330136158
1718382640.29884,90745532,99,51,1.67310419424508,0.86190216067171
1718382640.30895,90745542,129,-18,2.18010546522844,-0.304200762590015
1718382640.31904,90745552,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.32921,90745562,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.33939,90745572,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.34828,90745581,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.35828,90745591,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.36825,90745601,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.37827,90745611,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.38824,90745621,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.39821,90745631,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.40828,90745641,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.41833,90745651,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.42846,90745661,-2560,1440,-43.2641084572466,24.3360610072012
1718382640.43843,90745671,196,-373,3.31240830375794,-6.30371580255976
1718382640.44839,90745681,186,-243,3.14340788009682,-4.10671029496521
1718382640.45843,90745691,116,-112,1.96040491446899,-1.89280474500454
1718382640.46925,90745702,109,-95,1.8421046179062,-1.60550402478064
1718382640.47841,90745711,104,-95,1.75760440607564,-1.60550402478064
1718382640.48855,90745721,102,-108,1.72380432134342,-1.82520457554009
1718382640.49864,90745732,100,-110,1.6900042366112,-1.85900466027232
1718382640.50882,90745742,99,-110,1.67310419424508,-1.85900466027232
1718382640.51891,90745752,103,-101,1.74070436370953,-1.70690427897731
1718382640.52924,90745762,102,-100,1.72380432134342,-1.6900042366112
1718382640.53945,90745772,101,-100,1.70690427897731,-1.6900042366112
