t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1753445818.86859,77720443,1186,1050,20.0434502462088,17.7450444844176
1753445818.87802,77720453,1186,1049,20.0434502462088,17.7281444420514
1753445818.8833,77720458,1186,1046,20.0434502462088,17.6774443149531
1753445818.89318,77720468,1187,1045,20.0603502885749,17.660544272587
1753445818.90338,77720478,1189,1047,20.0941503733071,17.6943443573192
1753445818.91265,77720488,1191,1049,20.1279504580393,17.7281444420514
1753445818.9232,77720498,1193,1050,20.1617505427716,17.7450444844176
1753445818.93254,77720508,1193,1052,20.1617505427716,17.7788445691498
1753445818.9432,77720518,1198,1056,20.2462507546021,17.8464447386142
1753445818.95255,77720528,1200,1057,20.2800508393344,17.8633447809803
1753445818.96296,77720538,1202,1060,20.3138509240666,17.9140449080787
1753445818.9722,77720547,1200,1060,20.2800508393344,17.9140449080787
1753445818.98261,77720558,1202,1061,20.3138509240666,17.9309449504448
1753445818.993,77720568,1204,1061,20.3476510087988,17.9309449504448
1753445819.00225,77720577,1205,1062,20.3645510511649,17.9478449928109
1753445819.01312,77720588,1207,1062,20.3983511358971,17.9478449928109
1753445819.02237,77720597,1208,1064,20.4152511782632,17.9816450775431
1753445819.03275,77720608,1210,1065,20.4490512629955,17.9985451199092
1753445819.04309,77720618,1213,1066,20.4997513900938,18.0154451622753
1753445819.05216,77720627,1215,1067,20.533551474826,18.0323452046415
1753445819.06252,77720638,1216,1066,20.5504515171921,18.0154451622753
1753445819.07312,77720648,1211,1063,20.4659513053616,17.964745035177
1753445819.08231,77720657,1214,1065,20.5166514324599,17.9985451199092
1753445819.09276,77720668,1214,1061,20.5166514324599,17.9309449504448
1753445819.10321,77720678,1206,1058,20.381451093531,17.8802448233465
1753445819.11236,77720687,1149,1053,19.4181486786626,17.7957446115159
1753445819.12281,77720698,1127,1047,19.0463477466082,17.6943443573192
1753445819.13324,77720708,1127,1050,19.0463477466082,17.7450444844176
1753445819.14247,77720717,1126,1050,19.0294477042421,17.7450444844176
1753445819.15282,77720728,1125,1047,19.012547661876,17.6943443573192
1753445819.16326,77720738,1122,1048,18.9618475347776,17.7112443996853
1753445819.17272,77720748,1121,1044,18.9449474924115,17.6436442302209
1753445819.18246,77720757,1119,1043,18.9111474076793,17.6267441878548
1753445819.19326,77720768,1117,1041,18.8773473229471,17.5929441031225
1753445819.20263,77720778,1117,1042,18.8773473229471,17.6098441454887
1753445819.21323,77720788,1116,1041,18.8604472805809,17.5929441031225
1753445819.22243,77720797,1117,1041,18.8773473229471,17.5929441031225
1753445819.23278,77720808,1116,1039,18.8604472805809,17.5591440183903
1753445819.24213,77720817,1115,1036,18.8435472382148,17.508443891292
1753445819.2528,77720828,1114,1034,18.8266471958487,17.4746438065598
1753445819.26222,77720837,1107,1027,18.7083468992859,17.356343509997
1753445819.27264,77720848,1107,1025,18.7083468992859,17.3225434252648
1753445819.28298,77720858,1109,1026,18.7421469840182,17.3394434676309
1753445819.2933,77720868,1107,1024,18.7083468992859,17.3056433828986
1753445819.3025,77720877,1103,1022,18.6407467298215,17.2718432981664
1753445819.31324,77720888,1103,1022,18.6407467298215,17.2718432981664
1753445819.32237,77720897,1106,1025,18.6914468569198,17.3225434252648
1753445819.33313,77720908,1108,1027,18.725246941652,17.356343509997
1753445819.34244,77720917,1107,1025,18.7083468992859,17.3225434252648
1753445819.35298,77720928,1108,1027,18.725246941652,17.356343509997
1753445819.36224,77720937,1087,1009,18.3703460519637,17.052142747407
1753445819.37262,77720948,1018,944,17.204243128702,15.9536399936097
1753445819.38299,77720958,1003,917,16.9507424932103,15.4973388497247
1753445819.39211,77720967,1000,909,16.900042366112,15.3621385107958
1753445819.40247,77720977,999,907,16.8831423237458,15.3283384260635
