t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718203036.34056,7207838,56,-789,0.94640237250227,-13.3341334268623
1718203036.35082,7207848,55,-788,0.929502330136158,-13.3172333844962
1718203036.36005,7207857,81,-790,1.36890343165507,-13.3510334692284
1718203036.37072,7207868,275,-814,4.64751165068079,-13.7566344860151
1718203036.3802,7207877,296,-785,5.00241254036914,-13.2665332573979
1718203036.39221,7207889,282,-807,4.76581194724357,-13.6383341894523
1718203036.40027,7207898,289,-801,4.88411224380636,-13.5369339352557
1718203036.41087,7207908,294,-801,4.96861245563692,-13.5369339352557
1718203036.42013,7207917,296,-803,5.00241254036914,-13.5707340199879
1718203036.43096,7207928,299,-798,5.05311266746748,-13.4862338081573
1718203036.44039,7207938,297,-796,5.01931258273525,-13.4524337234251
1718203036.45096,7207948,295,-791,4.98551249800303,-13.3679335115946
1718203036.46052,7207958,295,-793,4.98551249800303,-13.4017335963268
1718203036.47263,7207970,297,-795,5.01931258273525,-13.435533681059
1718203036.48076,7207978,298,-798,5.03621262510136,-13.4862338081573
1718203036.49022,7207987,297,-799,5.01931258273525,-13.5031338505235
1718203036.50072,7207998,298,-796,5.03621262510136,-13.4524337234251
1718203036.51026,7208008,299,-797,5.05311266746748,-13.4693337657912
1718203036.5211,7208018,298,-797,5.03621262510136,-13.4693337657912
1718203036.53018,7208027,298,-797,5.03621262510136,-13.4693337657912
1718203036.54089,7208038,297,-799,5.01931258273525,-13.5031338505235
1718203036.55291,7208050,296,-797,5.00241254036914,-13.4693337657912
1718203036.56085,7208058,295,-798,4.98551249800303,-13.4862338081573
1718203036.5704,7208068,298,-799,5.03621262510136,-13.5031338505235
1718203036.58093,7208078,299,-799,5.05311266746748,-13.5031338505235
1718203036.59023,7208087,300,-798,5.07001270983359,-13.4862338081573
1718203036.60083,7208098,299,-795,5.05311266746748,-13.435533681059
1718203036.61016,7208107,299,-797,5.05311266746748,-13.4693337657912
1718203036.62085,7208118,300,-797,5.07001270983359,-13.4693337657912
1718203036.63295,7208130,299,-794,5.05311266746748,-13.4186336386929
1718203036.64086,7208138,298,-795,5.03621262510136,-13.435533681059
1718203036.65025,7208147,298,-797,5.03621262510136,-13.4693337657912
1718203036.66096,7208158,297,-796,5.01931258273525,-13.4524337234251
1718203036.67019,7208167,292,-798,4.93481237090469,-13.4862338081573
1718203036.68095,7208178,216,-787,3.65040915108018,-13.3003333421301
1718203036.69022,7208187,202,-737,3.41380855795462,-12.4553312238245
1718203036.69988,7208197,210,-755,3.54900889688351,-12.7595319864145
1718203036.71189,7208209,203,-755,3.43070860032073,-12.7595319864145
1718203036.71987,7208217,203,-754,3.43070860032073,-12.7426319440484
1718203036.73084,7208228,203,-757,3.43070860032073,-12.7933320711468
1718203036.73998,7208237,200,-755,3.38000847322239,-12.7595319864145
1718203036.75089,7208248,199,-754,3.36310843085628,-12.7426319440484
1718203036.76024,7208257,201,-754,3.3969085155885,-12.7426319440484
1718203036.77081,7208268,200,-755,3.38000847322239,-12.7595319864145
1718203036.78046,7208278,201,-755,3.3969085155885,-12.7595319864145
1718203036.79258,7208290,201,-754,3.3969085155885,-12.7426319440484
1718203036.80059,7208298,201,-755,3.3969085155885,-12.7595319864145
1718203036.81006,7208307,200,-755,3.38000847322239,-12.7595319864145
1718203036.82057,7208318,203,-756,3.43070860032073,-12.7764320287806
1718203036.82995,7208327,203,-760,3.43070860032073,-12.8440321982451
1718203036.84074,7208338,202,-759,3.41380855795462,-12.827132155879
1718203036.84995,7208347,201,-758,3.3969085155885,-12.8102321135129
1718203036.86063,7208358,204,-761,3.44760864268684,-12.8609322406112
1718203036.87248,7208370,201,-759,3.3969085155885,-12.827132155879
1718203036.88052,7208378,200,-758,3.38000847322239,-12.8102321135129
1718203036.88986,7208387,197,-756,3.32930834612406,-12.7764320287806
