t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718286902.72007,12002181,300,492,5.07001270983359,8.31482084412708
1718286902.72935,12002190,300,491,5.07001270983359,8.29792080176097
1718286902.73844,12002199,310,530,5.23901313349471,8.95702245403934
1718286902.74914,12002210,332,616,5.61081406554917,10.410426097525
1718286902.75836,12002219,336,650,5.67841423501362,10.9850275379728
1718286902.76913,12002230,338,673,5.71221431974584,11.3737285123933
1718286902.77942,12002240,337,667,5.69531427737973,11.2723282581967
1718286902.78841,12002249,336,671,5.67841423501362,11.3399284276611
1718286902.79881,12002260,338,672,5.71221431974584,11.3568284700272
1718286902.80925,12002270,334,668,5.64461415028139,11.2892283005628
1718286902.81838,12002279,335,668,5.66151419264751,11.2892283005628
1718286902.82873,12002290,333,666,5.62771410791528,11.2554282158306
1718286902.8389,12002300,334,663,5.64461415028139,11.2047280887322
1718286902.84905,12002310,336,665,5.67841423501362,11.2385281734645
1718286902.85918,12002320,337,667,5.69531427737973,11.2723282581967
1718286902.86934,12002330,337,672,5.69531427737973,11.3568284700272
1718286902.87823,12002339,337,670,5.69531427737973,11.323028385295
1718286902.88838,12002349,334,667,5.64461415028139,11.2723282581967
1718286902.89881,12002360,335,662,5.66151419264751,11.1878280463661
1718286902.90932,12002370,334,664,5.64461415028139,11.2216281310983
1718286902.91851,12002379,334,664,5.64461415028139,11.2216281310983
1718286902.929,12002390,334,664,5.64461415028139,11.2216281310983
1718286902.93943,12002400,336,671,5.67841423501362,11.3399284276611
1718286902.94833,12002409,351,707,5.9319148705053,11.9483299528412
1718286902.95865,12002419,352,730,5.94881491287141,12.3370309272617
1718286902.96872,12002430,353,740,5.96571495523752,12.5060313509228
1718286902.97895,12002440,354,738,5.98261499760363,12.4722312661906
1718286902.98902,12002450,354,734,5.98261499760363,12.4046310967262
1718286902.99927,12002460,276,758,4.6644116930469,12.8102321135129
1718286903.00823,12002469,108,840,1.82520457554009,14.196035587534
1718286903.01845,12002479,-107,879,-1.80830453317398,14.8551372398124
1718286903.02868,12002489,-259,909,-4.377110972823,15.3621385107958
1718286903.03889,12002500,-264,926,-4.46161118465356,15.6494392310197
1718286903.0491,12002510,-267,932,-4.51231131175189,15.7508394852163
1718286903.05931,12002520,-270,932,-4.56301143885023,15.7508394852163
1718286903.06825,12002529,-273,935,-4.61371156594856,15.8015396123147
1718286903.07847,12002539,-273,936,-4.61371156594856,15.8184396546808
1718286903.08867,12002549,-272,936,-4.59681152358245,15.8184396546808
1718286903.09884,12002560,-273,932,-4.61371156594856,15.7508394852163
1718286903.10884,12002570,-273,931,-4.61371156594856,15.7339394428502
1718286903.1189,12002580,-273,932,-4.61371156594856,15.7508394852163
1718286903.12894,12002590,-273,932,-4.61371156594856,15.7508394852163
1718286903.13894,12002600,-275,929,-4.64751165068079,15.700139358118
