t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718036449.87268,613588251,96,90,1.62240406714675,1.52100381295008
1718036449.88184,613588260,97,88,1.63930410951286,1.48720372821785
1718036449.89108,613588269,96,85,1.62240406714675,1.43650360111952
1718036449.9018,613588280,94,87,1.58860398241452,1.47030368585174
1718036449.91199,613588290,93,88,1.57170394004841,1.48720372821785
1718036449.92104,613588299,92,94,1.5548038976823,1.58860398241452
1718036449.93136,613588310,92,95,1.5548038976823,1.60550402478064
1718036449.94166,613588320,90,96,1.52100381295008,1.62240406714675
1718036449.95196,613588330,88,97,1.48720372821785,1.63930410951286
1718036449.96098,613588339,89,98,1.50410377058396,1.65620415187897
1718036449.97156,613588350,89,97,1.50410377058396,1.63930410951286
1718036449.9808,613588359,88,96,1.48720372821785,1.62240406714675
1718036449.99121,613588369,88,96,1.48720372821785,1.62240406714675
1718036450.00173,613588380,86,96,1.45340364348563,1.62240406714675
1718036450.01205,613588390,83,93,1.40270351638729,1.57170394004841
1718036450.02106,613588399,27,121,0.456301143885023,2.04490512629955
1718036450.03136,613588410,-40,169,-0.676001694644478,2.85610715987292
1718036450.04177,613588420,-55,183,-0.929502330136158,3.09270775299849
1718036450.05117,613588429,-55,178,-0.929502330136158,3.00820754116793
1718036450.06145,613588440,-54,176,-0.912602287770046,2.9744074564357
1718036450.07174,613588450,-52,174,-0.878802203037822,2.94060737170348
1718036450.08203,613588460,-52,175,-0.878802203037822,2.95750741406959
1718036450.09103,613588469,-52,176,-0.878802203037822,2.9744074564357
1718036450.10132,613588480,-51,171,-0.86190216067171,2.88990724460514
1718036450.11175,613588490,-52,172,-0.878802203037822,2.90680728697126
1718036450.12091,613588499,-53,173,-0.895702245403934,2.92370732933737
1718036450.13141,613588510,-54,174,-0.912602287770046,2.94060737170348
1718036450.14181,613588520,-56,175,-0.94640237250227,2.95750741406959
1718036450.15092,613588529,-56,177,-0.94640237250227,2.99130749880182
1718036450.16136,613588540,-57,178,-0.963302414868382,3.00820754116793
1718036450.1718,613588550,-59,178,-0.997102499600605,3.00820754116793
1718036450.18096,613588559,-59,180,-0.997102499600605,3.04200762590015
1718036450.19127,613588570,-60,180,-1.01400254196672,3.04200762590015
1718036450.20172,613588580,-58,180,-0.980202457234494,3.04200762590015
1718036450.21083,613588589,-61,185,-1.03090258433283,3.12650783773071
1718036450.2213,613588600,-62,182,-1.04780262669894,3.07580771063238
1718036450.23171,613588610,-64,186,-1.08160271143117,3.14340788009682
1718036450.24083,613588619,-66,186,-1.11540279616339,3.14340788009682
