t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718535657.76423,1086765,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.77369,1086774,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.78046,1086781,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.78993,1086791,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.80086,1086801,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.81086,1086812,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.81981,1086821,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.83273,1086834,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.84096,1086842,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.85023,1086851,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.85974,1086861,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.87017,1086871,-2560,1440,-43.2641084572466,24.3360610072012
1718535657.88055,1086881,82,-332,1.38580347402118,-5.61081406554917
1718535657.88988,1086891,105,-136,1.77450444844176,-2.29840576179123
1718535657.90026,1086901,123,-13,2.07870521103177,-0.219700550759455
1718535657.91065,1086911,111,65,1.87590470263843,1.09850275379728
1718535657.91972,1086921,109,107,1.8421046179062,1.80830453317398
1718535657.93037,1086931,111,117,1.87590470263843,1.9773049568351
1718535657.94072,1086942,112,120,1.89280474500454,2.02800508393343
1718535657.94978,1086951,112,119,1.89280474500454,2.01110504156732
1718535657.96012,1086961,110,112,1.85900466027232,1.89280474500454
1718535657.97038,1086971,111,104,1.87590470263843,1.75760440607564
1718535657.9805,1086981,104,81,1.75760440607564,1.36890343165507
1718535657.99074,1086992,121,11,2.04490512629955,0.185900466027232
1718535657.99978,1087001,143,-106,2.41670605835401,-1.79140449080787
1718535658.01013,1087011,127,-440,2.14630538049622,-7.43601864108926
1718535658.02049,1087021,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.02972,1087030,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.04037,1087041,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.0509,1087052,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.06015,1087061,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.07068,1087071,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.07991,1087081,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.09038,1087091,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.10089,1087102,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.11011,1087111,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.12063,1087121,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.1298,1087131,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.14027,1087141,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.15082,1087152,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.16009,1087161,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.17049,1087171,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.18085,1087182,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.18992,1087191,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.20025,1087201,-2560,1440,-43.2641084572466,24.3360610072012
1718535658.21058,1087211,55,-658,0.929502330136158,-11.1202278769017
1718535658.21964,1087220,44,-523,0.743601864108926,-8.83872215747655
1718535658.23004,1087231,37,-321,0.625301567546142,-5.42491359952194
1718535658.24068,1087241,76,-188,1.28440321982451,-3.17720796482905
1718535658.24986,1087251,82,-84,1.38580347402118,-1.4196035587534
1718535658.26035,1087261,77,-1,1.30130326219062,-0.016900042366112
1718535658.2709,1087272,76,68,1.28440321982451,1.14920288089561
1718535658.28012,1087281,80,105,1.35200338928896,1.77450444844176
1718535658.29059,1087291,80,129,1.35200338928896,2.18010546522844
1718535658.29977,1087301,79,143,1.33510334692284,2.41670605835401
1718535658.31023,1087311,74,152,1.25060313509228,2.56880643964902
1718535658.32069,1087322,77,158,1.30130326219062,2.67020669384569
1718535658.32988,1087331,71,156,1.19990300799395,2.63640660911347
1718535658.34041,1087341,67,159,1.1323028385295,2.6871067362118
1718535658.35089,1087352,60,160,1.01400254196672,2.70400677857791
1718535658.36012,1087361,61,163,1.03090258433283,2.75470690567625
1718535658.37077,1087372,53,166,0.895702245403934,2.80540703277459
