t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718975680.27547,539456,-297,890,-5.01931258273525,15.0410377058396
1718975680.28396,539465,-296,887,-5.00241254036914,14.9903375787413
1718975680.29345,539474,-297,892,-5.01931258273525,15.0748377905719
1718975680.30448,539485,-296,891,-5.00241254036914,15.0579377482058
1718975680.31393,539495,-297,889,-5.01931258273525,15.0241376634735
1718975680.32375,539505,-300,888,-5.07001270983359,15.0072376211074
1718975680.33449,539515,-297,890,-5.01931258273525,15.0410377058396
1718975680.34394,539525,-300,887,-5.07001270983359,14.9903375787413
1718975680.35359,539534,-300,887,-5.07001270983359,14.9903375787413
1718975680.3643,539545,-301,882,-5.0869127521997,14.9058373669107
1718975680.37358,539554,-300,884,-5.07001270983359,14.939637451643
1718975680.38417,539565,-300,888,-5.07001270983359,15.0072376211074
1718975680.39365,539574,-300,886,-5.07001270983359,14.9734375363752
1718975680.40444,539585,-298,887,-5.03621262510136,14.9903375787413
1718975680.41378,539595,-298,888,-5.03621262510136,15.0072376211074
1718975680.42446,539605,-299,887,-5.05311266746748,14.9903375787413
1718975680.43387,539615,-300,892,-5.07001270983359,15.0748377905719
1718975680.44429,539625,-296,892,-5.00241254036914,15.0748377905719
1718975680.45341,539634,-296,892,-5.00241254036914,15.0748377905719
1718975680.46381,539645,-298,891,-5.03621262510136,15.0579377482058
1718975680.47435,539655,-297,892,-5.01931258273525,15.0748377905719
1718975680.48351,539664,-298,890,-5.03621262510136,15.0410377058396
1718975680.49393,539675,-297,884,-5.01931258273525,14.939637451643
1718975680.5045,539685,-297,888,-5.01931258273525,15.0072376211074
1718975680.51369,539694,-296,887,-5.00241254036914,14.9903375787413
1718975680.52412,539705,-298,886,-5.03621262510136,14.9734375363752
1718975680.53455,539715,-298,880,-5.03621262510136,14.8720372821785
1718975680.54373,539725,-297,879,-5.01931258273525,14.8551372398124
1718975680.55415,539735,-295,878,-4.98551249800303,14.8382371974463
1718975680.56458,539745,-294,881,-4.96861245563692,14.8889373245446
1718975680.57368,539754,-294,883,-4.96861245563692,14.9227374092769
1718975680.58442,539765,-294,884,-4.96861245563692,14.939637451643
1718975680.59376,539775,-294,884,-4.96861245563692,14.939637451643
1718975680.60448,539785,-298,880,-5.03621262510136,14.8720372821785
1718975680.61392,539795,-298,880,-5.03621262510136,14.8720372821785
1718975680.62462,539805,-298,881,-5.03621262510136,14.8889373245446
1718975680.63408,539815,-299,882,-5.05311266746748,14.9058373669107
1718975680.64356,539824,-298,878,-5.03621262510136,14.8382371974463
1718975680.65445,539835,-298,877,-5.03621262510136,14.8213371550802
1718975680.66365,539844,-297,880,-5.01931258273525,14.8720372821785
1718975680.67414,539855,-288,869,-4.86721220144024,14.6861368161513
1718975680.68454,539865,-279,847,-4.71511182014524,14.3143358840968
1718975680.69372,539875,-284,847,-4.7996120319758,14.3143358840968
1718975680.70427,539885,-284,850,-4.7996120319758,14.3650360111952
1718975680.71347,539894,-285,847,-4.81651207434191,14.3143358840968
1718975680.72385,539905,-287,845,-4.85031215907413,14.2805357993646
1718975680.73426,539915,-285,846,-4.81651207434191,14.2974358417307
1718975680.74336,539924,-284,849,-4.7996120319758,14.3481359688291
1718975680.75378,539935,-283,846,-4.78271198960968,14.2974358417307
1718975680.76413,539945,-286,845,-4.83341211670802,14.2805357993646
1718975680.77453,539955,-285,844,-4.81651207434191,14.2636357569985
1718975680.7836,539964,-285,842,-4.81651207434191,14.2298356722663
1718975680.79394,539975,-284,843,-4.7996120319758,14.2467357146324
1718975680.8043,539985,-285,847,-4.81651207434191,14.3143358840968
1718975680.81384,539995,-284,847,-4.7996120319758,14.3143358840968
1718975680.82344,540004,-285,849,-4.81651207434191,14.3481359688291
1718975680.83412,540015,-286,848,-4.83341211670802,14.3312359264629
1718975680.84342,540024,-287,846,-4.85031215907413,14.2974358417307
1718975680.85417,540035,-288,853,-4.86721220144024,14.4157361382935
1718975680.8644,540045,-285,850,-4.81651207434191,14.3650360111952
1718975680.87359,540054,-282,851,-4.76581194724357,14.3819360535613
1718975680.88462,540065,-282,851,-4.76581194724357,14.3819360535613
1718975680.894,540075,-283,849,-4.78271198960968,14.3481359688291
1718975680.90468,540085,-284,852,-4.7996120319758,14.3988360959274
1718975680.914,540095,-286,853,-4.83341211670802,14.4157361382935
1718975680.92466,540105,-290,847,-4.90101228617247,14.3143358840968
1718975680.93396,540115,-237,841,-4.00531004076853,14.2129356299002
1718975680.94457,540125,-171,838,-2.88990724460514,14.1622355028018
1718975680.95383,540135,-178,848,-3.00820754116793,14.3312359264629
1718975680.96445,540145,-187,842,-3.16030792246294,14.2298356722663
1718975680.97376,540155,-184,839,-3.1096077953646,14.1791355451679
1718975680.9844,540165,-183,838,-3.09270775299849,14.1622355028018
1718975680.99374,540175,-184,839,-3.1096077953646,14.1791355451679
1718975681.00443,540185,-184,838,-3.1096077953646,14.1622355028018
1718975681.01374,540195,-182,839,-3.07580771063238,14.1791355451679
1718975681.02439,540205,-180,838,-3.04200762590015,14.1622355028018
1718975681.03384,540215,-179,836,-3.02510758353404,14.1284354180696
1718975681.04454,540225,-179,838,-3.02510758353404,14.1622355028018
1718975681.05389,540235,-180,840,-3.04200762590015,14.196035587534
1718975681.06456,540245,-178,842,-3.00820754116793,14.2298356722663
1718975681.07388,540255,-178,838,-3.00820754116793,14.1622355028018
1718975681.08455,540265,-181,841,-3.05890766826626,14.2129356299002
1718975681.09382,540275,-179,843,-3.02510758353404,14.2467357146324
1718975681.10459,540285,-180,842,-3.04200762590015,14.2298356722663
1718975681.11401,540295,-181,841,-3.05890766826626,14.2129356299002
1718975681.12463,540305,-183,840,-3.09270775299849,14.196035587534
1718975681.13392,540315,-182,840,-3.07580771063238,14.196035587534
1718975681.14458,540325,-184,840,-3.1096077953646,14.196035587534
1718975681.15391,540335,-181,846,-3.05890766826626,14.2974358417307
1718975681.16451,540345,-181,846,-3.05890766826626,14.2974358417307
