t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1717954786.63703,531926629,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.64603,531926638,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.6552,531926647,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.6656,531926657,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.676,531926668,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.68548,531926677,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.69579,531926688,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.70501,531926697,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.71549,531926707,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.72598,531926717,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.73513,531926727,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.74559,531926737,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.75605,531926748,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.76518,531926757,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.77565,531926768,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.78611,531926778,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.79529,531926787,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.80578,531926798,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.81492,531926807,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.82534,531926817,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.8358,531926828,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.84495,531926837,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.8554,531926847,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.86589,531926857,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.87491,531926867,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.88518,531926877,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.89545,531926887,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.90566,531926898,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.91577,531926908,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.92602,531926918,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.93492,531926927,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.94527,531926937,-2560,1440,-43.2641084572466,24.3360610072012
1717954786.95545,531926947,-2560,1440,-43.2641084572466,24.3360610072012
