t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718357758.04745,65863708,119,-10,2.01110504156732,-0.16900042366112
1718357758.05546,65863716,118,-7,1.99420499920121,-0.118300296562784
1718357758.066,65863727,120,-6,2.02800508393343,-0.101400254196672
1718357758.07655,65863737,122,-5,2.06180516866566,-0.0845002118305598
1718357758.08572,65863747,119,-5,2.01110504156732,-0.0845002118305598
1718357758.0962,65863757,124,-4,2.09560525339788,-0.0676001694644478
1718357758.10534,65863766,122,-6,2.06180516866566,-0.101400254196672
1718357758.11581,65863777,122,-2,2.06180516866566,-0.0338000847322239
1718357758.12629,65863787,119,-5,2.01110504156732,-0.0845002118305598
1718357758.13547,65863796,124,-3,2.09560525339788,-0.0507001270983359
1718357758.14593,65863807,121,-5,2.04490512629955,-0.0845002118305598
1718357758.15551,65863816,116,-2,1.96040491446899,-0.0338000847322239
1718357758.16564,65863827,120,-3,2.02800508393343,-0.0507001270983359
1718357758.17563,65863837,121,-4,2.04490512629955,-0.0676001694644478
1718357758.18569,65863847,119,-4,2.01110504156732,-0.0676001694644478
1718357758.19577,65863857,120,-5,2.02800508393343,-0.0845002118305598
1718357758.20587,65863867,124,-9,2.09560525339788,-0.152100381295008
1718357758.21604,65863877,156,-25,2.63640660911347,-0.422501059152799
1718357758.22621,65863887,152,-31,2.56880643964902,-0.523901313349471
1718357758.23632,65863897,149,-24,2.51810631255068,-0.405601016786687
1718357758.24542,65863906,145,-24,2.45050614308623,-0.405601016786687
1718357758.25564,65863917,144,-25,2.43360610072012,-0.422501059152799
1718357758.26587,65863927,142,-29,2.3998060159879,-0.490101228617247
1718357758.27611,65863937,142,-26,2.3998060159879,-0.439401101518911
1718357758.2864,65863947,145,-26,2.45050614308623,-0.439401101518911
1718357758.29648,65863957,152,-23,2.56880643964902,-0.388700974420575
1718357758.30582,65863967,147,-22,2.48430622781846,-0.371800932054463
1718357758.31602,65863977,142,-25,2.3998060159879,-0.422501059152799
1718357758.32622,65863987,146,-23,2.46740618545235,-0.388700974420575
1718357758.33526,65863996,153,-24,2.58570648201513,-0.405601016786687
1718357758.34578,65864007,153,-22,2.58570648201513,-0.371800932054463
1718357758.35616,65864017,152,-24,2.56880643964902,-0.405601016786687
1718357758.36644,65864027,150,-26,2.53500635491679,-0.439401101518911
1718357758.37529,65864036,151,-23,2.55190639728291,-0.388700974420575
1718357758.38532,65864046,148,-25,2.50120627018457,-0.422501059152799
1718357758.39536,65864056,149,-24,2.51810631255068,-0.405601016786687
1718357758.40569,65864067,149,-24,2.51810631255068,-0.405601016786687
1718357758.41576,65864077,151,-24,2.55190639728291,-0.405601016786687
1718357758.42598,65864087,147,-24,2.48430622781846,-0.405601016786687
1718357758.43624,65864097,147,-26,2.48430622781846,-0.439401101518911
1718357758.4464,65864107,148,-26,2.50120627018457,-0.439401101518911
1718357758.45644,65864117,143,-26,2.41670605835401,-0.439401101518911
1718357758.46526,65864126,140,-26,2.36600593125567,-0.439401101518911
1718357758.47648,65864137,42,-20,0.709801779376702,-0.338000847322239
1718357758.48527,65864146,42,-15,0.709801779376702,-0.253500635491679
1718357758.4953,65864156,50,-17,0.845002118305598,-0.287300720223903
1718357758.5056,65864167,53,-17,0.895702245403934,-0.287300720223903
1718357758.51588,65864177,51,-16,0.86190216067171,-0.270400677857791
1718357758.52618,65864187,54,-16,0.912602287770046,-0.270400677857791
1718357758.53644,65864197,54,-16,0.912602287770046,-0.270400677857791
1718357758.54544,65864206,53,-16,0.895702245403934,-0.270400677857791
1718357758.55561,65864217,55,-18,0.929502330136158,-0.304200762590015
1718357758.56565,65864227,55,-16,0.929502330136158,-0.270400677857791
1718357758.57582,65864237,55,-17,0.929502330136158,-0.287300720223903
1718357758.5859,65864247,54,-17,0.912602287770046,-0.287300720223903
1718357758.59604,65864257,54,-16,0.912602287770046,-0.270400677857791
1718357758.60551,65864266,51,-20,0.86190216067171,-0.338000847322239
1718357758.61573,65864277,49,-18,0.828102075939486,-0.304200762590015
1718357758.62571,65864287,54,-13,0.912602287770046,-0.219700550759455
1718357758.63569,65864297,51,-15,0.86190216067171,-0.253500635491679
1718357758.64565,65864307,48,-15,0.811202033573374,-0.253500635491679
1718357758.65563,65864317,48,-16,0.811202033573374,-0.270400677857791
1718357758.66568,65864327,47,-19,0.794301991207262,-0.321100804956127
1718357758.67565,65864337,46,-16,0.77740194884115,-0.270400677857791
1718357758.68565,65864347,47,-18,0.794301991207262,-0.304200762590015
1718357758.69574,65864357,50,-19,0.845002118305598,-0.321100804956127
1718357758.70583,65864367,52,-17,0.878802203037822,-0.287300720223903
1718357758.71584,65864377,1,-7,0.016900042366112,-0.118300296562784
1718357758.72584,65864387,-64,22,-1.08160271143117,0.371800932054463
1718357758.73585,65864397,-101,31,-1.70690427897731,0.523901313349471
1718357758.74592,65864407,-87,29,-1.47030368585174,0.490101228617247
1718357758.75596,65864417,-83,24,-1.40270351638729,0.405601016786687
1718357758.76605,65864427,-86,24,-1.45340364348563,0.405601016786687
1718357758.77608,65864437,-81,26,-1.36890343165507,0.439401101518911
1718357758.78629,65864447,-82,23,-1.38580347402118,0.388700974420575
1718357758.79631,65864457,-84,25,-1.4196035587534,0.422501059152799
1718357758.80634,65864467,-85,22,-1.43650360111952,0.371800932054463
1718357758.81645,65864477,-85,24,-1.43650360111952,0.405601016786687
1718357758.82527,65864486,-89,24,-1.50410377058396,0.405601016786687
1718357758.83527,65864496,-92,24,-1.5548038976823,0.405601016786687
1718357758.8453,65864506,-90,26,-1.52100381295008,0.439401101518911
1718357758.85538,65864516,-91,28,-1.53790385531619,0.473201186251135
1718357758.8658,65864527,-90,29,-1.52100381295008,0.490101228617247
1718357758.87592,65864537,-90,27,-1.52100381295008,0.456301143885023
1718357758.88603,65864547,-90,27,-1.52100381295008,0.456301143885023
1718357758.89603,65864557,-90,28,-1.52100381295008,0.473201186251135
1718357758.90622,65864567,-90,26,-1.52100381295008,0.439401101518911
1718357758.91618,65864577,-89,23,-1.50410377058396,0.388700974420575
1718357758.92626,65864587,-89,23,-1.50410377058396,0.388700974420575
1718357758.93629,65864597,-91,22,-1.53790385531619,0.371800932054463
1718357758.94642,65864607,-91,25,-1.53790385531619,0.422501059152799
1718357758.95641,65864617,-88,26,-1.48720372821785,0.439401101518911
1718357758.96645,65864627,-86,24,-1.45340364348563,0.405601016786687
1718357758.97649,65864637,-87,25,-1.47030368585174,0.422501059152799
1718357758.98648,65864647,-87,24,-1.47030368585174,0.405601016786687
1718357758.99528,65864656,-87,26,-1.47030368585174,0.439401101518911
1718357759.00546,65864666,-87,27,-1.47030368585174,0.456301143885023
1718357759.01603,65864677,-85,25,-1.43650360111952,0.422501059152799
1718357759.02633,65864687,-85,28,-1.43650360111952,0.473201186251135
1718357759.03641,65864697,-81,29,-1.36890343165507,0.490101228617247
1718357759.04648,65864707,-110,19,-1.85900466027232,0.321100804956127
1718357759.0553,65864716,-162,27,-2.73780686331014,0.456301143885023
1718357759.0654,65864726,-161,21,-2.72090682094403,0.354900889688351
1718357759.07565,65864737,-149,26,-2.51810631255068,0.439401101518911
1718357759.08576,65864747,-146,24,-2.46740618545235,0.405601016786687
1718357759.09592,65864757,-151,28,-2.55190639728291,0.473201186251135
1718357759.10595,65864767,-149,25,-2.51810631255068,0.422501059152799
1718357759.11603,65864777,-147,28,-2.48430622781846,0.473201186251135
1718357759.12614,65864787,-150,27,-2.53500635491679,0.456301143885023
1718357759.13616,65864797,-151,31,-2.55190639728291,0.523901313349471
1718357759.14626,65864807,-152,29,-2.56880643964902,0.490101228617247
1718357759.1563,65864817,-155,28,-2.61950656674735,0.473201186251135
1718357759.16635,65864827,-153,25,-2.58570648201513,0.422501059152799
1718357759.1766,65864838,-156,27,-2.63640660911347,0.456301143885023
1718357759.18573,65864847,-156,29,-2.63640660911347,0.490101228617247
1718357759.1964,65864857,-159,29,-2.6871067362118,0.490101228617247
1718357759.20558,65864866,-160,27,-2.70400677857791,0.456301143885023
1718357759.21602,65864877,-158,28,-2.67020669384569,0.473201186251135
1718357759.22654,65864887,-161,23,-2.72090682094403,0.388700974420575
1718357759.23572,65864897,-161,28,-2.72090682094403,0.473201186251135
1718357759.24605,65864907,-160,29,-2.70400677857791,0.490101228617247
1718357759.25638,65864917,-158,30,-2.67020669384569,0.507001270983359
1718357759.26544,65864926,-160,30,-2.70400677857791,0.507001270983359
1718357759.27579,65864937,-159,30,-2.6871067362118,0.507001270983359
1718357759.28618,65864947,-157,31,-2.65330665147958,0.523901313349471
1718357759.2953,65864956,-155,30,-2.61950656674735,0.507001270983359
1718357759.30615,65864967,-154,25,-2.60260652438124,0.422501059152799
1718357759.31529,65864976,-155,24,-2.61950656674735,0.405601016786687
1718357759.32572,65864987,-90,14,-1.52100381295008,0.236600593125567
1718357759.33601,65864997,50,-5,0.845002118305598,-0.0845002118305598
1718357759.34623,65865007,124,-31,2.09560525339788,-0.523901313349471
1718357759.35643,65865017,128,-42,2.16320542286233,-0.709801779376702
1718357759.36535,65865026,103,-35,1.74070436370953,-0.591501482813918
1718357759.37555,65865036,111,-35,1.87590470263843,-0.591501482813918
1718357759.38574,65865047,112,-39,1.89280474500454,-0.659101652278366
1718357759.39593,65865057,112,-36,1.89280474500454,-0.60840152518003
1718357759.4061,65865067,109,-36,1.8421046179062,-0.60840152518003
1718357759.41637,65865077,107,-33,1.80830453317398,-0.557701398081695
1718357759.42552,65865086,108,-30,1.82520457554009,-0.507001270983359
1718357759.43602,65865097,109,-29,1.8421046179062,-0.490101228617247
1718357759.44652,65865107,104,-29,1.75760440607564,-0.490101228617247
1718357759.45568,65865117,105,-27,1.77450444844176,-0.456301143885023
1718357759.46614,65865127,102,-29,1.72380432134342,-0.490101228617247
1718357759.47534,65865136,103,-26,1.74070436370953,-0.439401101518911
1718357759.48553,65865146,99,-25,1.67310419424508,-0.422501059152799
1718357759.49561,65865157,102,-24,1.72380432134342,-0.405601016786687
1718357759.50584,65865167,100,-25,1.6900042366112,-0.422501059152799
1718357759.51652,65865177,102,-23,1.72380432134342,-0.388700974420575
1718357759.5256,65865187,101,-22,1.70690427897731,-0.371800932054463
1718357759.53603,65865197,101,-23,1.70690427897731,-0.388700974420575
1718357759.54651,65865207,109,-27,1.8421046179062,-0.456301143885023
1718357759.55569,65865217,127,-57,2.14630538049622,-0.963302414868382
1718357759.56612,65865227,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.57635,65865237,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.5853,65865246,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.59551,65865256,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.60573,65865267,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.61593,65865277,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.62613,65865287,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.63633,65865297,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.64648,65865307,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.65529,65865316,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.66533,65865326,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.67532,65865336,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.68539,65865346,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.69544,65865356,-2560,1440,-43.2641084572466,24.3360610072012
1718357759.70548,65865366,257,-224,4.34331088809077,-3.78560949000908
1718357759.71553,65865376,95,1,1.60550402478064,0.016900042366112
1718357759.72559,65865387,51,72,0.86190216067171,1.21680305036006
1718357759.73566,65865397,64,79,1.08160271143117,1.33510334692284
1718357759.7457,65865407,70,87,1.18300296562784,1.47030368585174
