t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718799707.33281,377546,73,866,1.23370309272617,14.635436689053
1718799707.34222,377556,74,872,1.25060313509228,14.7368369432496
1718799707.34885,377563,72,871,1.21680305036006,14.7199369008835
1718799707.35862,377572,70,866,1.18300296562784,14.635436689053
1718799707.36864,377582,69,866,1.16610292326173,14.635436689053
1718799707.37784,377592,70,867,1.18300296562784,14.6523367314191
1718799707.38834,377602,69,868,1.16610292326173,14.6692367737852
1718799707.39753,377611,70,866,1.18300296562784,14.635436689053
1718799707.40811,377622,70,872,1.18300296562784,14.7368369432496
1718799707.41869,377633,58,876,0.980202457234494,14.8044371127141
1718799707.42787,377642,-48,920,-0.811202033573374,15.548038976823
1718799707.43832,377652,-176,947,-2.9744074564357,16.004340120708
1718799707.4475,377661,-255,962,-4.30951080335855,16.2578407561997
1718799707.45803,377672,-270,968,-4.56301143885023,16.3592410103964
1718799707.46845,377682,-276,970,-4.6644116930469,16.3930410951286
1718799707.47761,377691,-274,968,-4.63061160831468,16.3592410103964
1718799707.48806,377702,-272,968,-4.59681152358245,16.3592410103964
1718799707.49851,377712,-270,968,-4.56301143885023,16.3592410103964
1718799707.50766,377721,-268,969,-4.529211354118,16.3761410527625
1718799707.51813,377732,-269,966,-4.54611139648412,16.3254409256642
1718799707.5285,377742,-268,967,-4.529211354118,16.3423409680303
1718799707.53776,377752,-269,965,-4.54611139648412,16.308540883298
1718799707.54819,377762,-267,966,-4.51231131175189,16.3254409256642
1718799707.55872,377773,-267,963,-4.51231131175189,16.2747407985658
1718799707.56771,377782,-268,964,-4.529211354118,16.2916408409319
1718799707.578,377792,-266,961,-4.49541126938578,16.2409407138336
1718799707.58867,377802,-267,960,-4.51231131175189,16.2240406714675
1718799707.59815,377812,-266,959,-4.49541126938578,16.2071406291014
1718799707.60833,377822,-265,959,-4.47851122701967,16.2071406291014
1718799707.6185,377832,-266,959,-4.49541126938578,16.2071406291014
1718799707.62746,377841,-267,957,-4.51231131175189,16.1733405443691
1718799707.63767,377851,-268,960,-4.529211354118,16.2240406714675
1718799707.64783,377862,-267,958,-4.51231131175189,16.1902405867353
1718799707.65797,377872,-265,956,-4.47851122701967,16.156440502003
1718799707.6685,377882,-265,956,-4.47851122701967,16.156440502003
1718799707.67769,377891,-261,957,-4.41091105755522,16.1733405443691
1718799707.68819,377902,-264,957,-4.46161118465356,16.1733405443691
1718799707.69742,377911,-261,955,-4.41091105755522,16.1395404596369
1718799707.708,377922,-263,956,-4.44471114228744,16.156440502003
1718799707.71848,377932,-263,956,-4.44471114228744,16.156440502003
1718799707.72768,377941,-264,958,-4.46161118465356,16.1902405867353
1718799707.7381,377952,-265,958,-4.47851122701967,16.1902405867353
1718799707.7484,377962,-264,958,-4.46161118465356,16.1902405867353
1718799707.75866,377972,-265,961,-4.47851122701967,16.2409407138336
1718799707.76766,377981,-265,959,-4.47851122701967,16.2071406291014
1718799707.77793,377992,-266,959,-4.49541126938578,16.2071406291014
1718799707.78837,378002,-267,959,-4.51231131175189,16.2071406291014
1718799707.79756,378011,-267,959,-4.51231131175189,16.2071406291014
1718799707.80802,378022,-272,959,-4.59681152358245,16.2071406291014
