experiment,pavloviaSessionId,posixTimeSec,cursorPositionXYPx,crosshairPositionXYPx,targetPositionXYPx,blockNumber,block_condition,conditionNumber,conditionName,trialNumber,pxPerCm,viewingDistanceCm,screenWidthPx,screenHeightPx,nearpointXYPx,trialStep,targetBool,crosshairBool
displacefixationgravflies2,SpeedyGrayShark742,1711292611.942,"2658,1834","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292611.958,"2658,1834","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292611.974,"2658,1834","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292611.99,"2658,1834","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.006,"2658,1833","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.022,"2658,1833","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.038,"2658,1833","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.054,"2653,1829","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.07,"2650,1827","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.086,"2650,1827","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.103,"2644,1821","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.118,"2636,1812","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.135,"2624,1797","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.15,"2614,1779","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.166,"2606,1763","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.182,"2598,1747","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.198,"2591,1735","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.214,"2587,1723","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.231,"2586,1718","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.246,"2583,1708","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.262,"2582,1706","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.278,"2582,1702","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.294,"2581,1700","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.31,"2581,1699","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.326,"2580,1696","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.342,"2570,1685","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.358,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.374,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.39,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.406,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.422,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.438,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.454,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.471,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.487,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.502,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.518,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.534,"2566,1682","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.55,"2568,1688","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.566,"2571,1695","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.582,"2569,1696","2560,1440",,13,13_1,1,,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineBegin,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.641,"2567,1697","2567,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.65,"2567,1697","2567,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.662,"2567,1697","2567,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.678,"2566,1696","2566,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.693,"2566,1695","2566,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.709,"2566,1694","2566,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.726,"2566,1693","2565,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.744,"2566,1692","2565,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.759,"2566,1690","2564,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.776,"2565,1690","2564,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.793,"2565,1689","2564,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.809,"2565,1688","2563,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.826,"2564,1687","2563,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.843,"2564,1686","2562,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.854,"2564,1686","2562,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.87,"2564,1685","2562,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.887,"2563,1684","2561,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.903,"2562,1683","2561,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.918,"2562,1681","2561,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.934,"2558,1667","2560,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.95,"2553,1651","2560,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.966,"2548,1638","2559,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.982,"2546,1632","2559,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292612.998,"2544,1625","2559,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.014,"2541,1613","2558,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.03,"2538,1599","2558,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.046,"2537,1586","2557,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.062,"2536,1566","2557,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.077,"2537,1551","2557,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.093,"2537,1527","2556,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.11,"2537,1512","2556,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.126,"2538,1500","2555,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.143,"2539,1492","2555,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.159,"2539,1491","2555,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.176,"2539,1490","2554,1409",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.193,"2539,1489","2554,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.209,"2540,1486","2553,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.226,"2540,1483","2553,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.243,"2541,1480","2553,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.259,"2542,1479","2552,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.27,"2542,1479","2552,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.286,"2543,1478","2552,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.302,"2543,1477","2551,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.319,"2543,1476","2551,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.334,"2544,1474","2551,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.351,"2544,1473","2550,1410",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.366,"2544,1471","2550,1411",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.382,"2544,1470","2549,1411",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.398,"2544,1469","2549,1411",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.415,"2544,1468","2549,1411",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.43,"2544,1466","2548,1411",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.446,"2544,1464","2548,1411",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.462,"2544,1463","2548,1411",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.478,"2544,1461","2547,1412",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.494,"2544,1460","2547,1412",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.51,"2544,1458","2546,1412",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.526,"2544,1457","2546,1412",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.543,"2544,1457","2546,1412",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.56,"2544,1456","2545,1412",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.576,"2544,1456","2545,1413",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.593,"2545,1456","2545,1413",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,SpeedyGrayShark742,1711292613.61,"2545,1456","2544,1413",,13,13_1,1,Flies_RL_Left4Deg,1,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
