experiment,pavloviaSessionId,posixTimeSec,cursorPositionXYPx,crosshairPositionXYPx,targetPositionXYPx,blockNumber,block_condition,conditionNumber,conditionName,trialNumber,pxPerCm,viewingDistanceCm,screenWidthPx,screenHeightPx,nearpointXYPx,trialStep,targetBool,crosshairBool
displacefixationgravflies2,HappySkyShark824,1711297351.28,"2569,1418","2578,1415",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.296,"2569,1418","2578,1415",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.312,"2569,1418","2577,1415",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.327,"2569,1418","2577,1415",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.344,"2569,1418","2577,1414",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.36,"2568,1418","2576,1414",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.375,"2567,1418","2576,1414",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.392,"2566,1418","2576,1414",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.407,"2564,1418","2575,1414",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.423,"2564,1418","2575,1413",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.439,"2564,1418","2575,1413",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.456,"2563,1417","2574,1413",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.472,"2562,1417","2574,1413",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.489,"2562,1417","2574,1413",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.507,"2561,1417","2573,1412",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.523,"2560,1417","2573,1412",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.54,"2557,1416","2573,1412",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.557,"2556,1416","2572,1412",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.572,"2554,1416","2572,1412",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.583,"2554,1416","2572,1412",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.6,"2554,1416","2571,1411",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.616,"2554,1416","2571,1411",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.631,"2554,1416","2571,1411",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.648,"2554,1416","2570,1411",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.663,"2554,1416","2570,1411",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.679,"2554,1416","2570,1411",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.695,"2554,1416","2569,1411",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.711,"2554,1416","2569,1410",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.727,"2554,1416","2568,1410",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.744,"2554,1416","2568,1410",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.759,"2554,1416","2568,1410",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.776,"2554,1416","2567,1410",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.792,"2554,1416","2567,1410",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.807,"2554,1416","2566,1410",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.823,"2554,1416","2566,1410",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.839,"2554,1416","2566,1410",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.856,"2554,1416","2565,1410",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.872,"2554,1416","2565,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.889,"2554,1416","2564,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.906,"2554,1416","2564,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.922,"2554,1416","2564,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.939,"2554,1416","2563,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.956,"2554,1416","2563,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.972,"2554,1416","2562,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297351.983,"2554,1416","2562,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352,"2554,1416","2562,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.015,"2554,1416","2562,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.031,"2554,1414","2561,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.048,"2553,1414","2561,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
