t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1711278163.91884,1028729861,-318,453,-5.3742134724236,7.65571919184872
1711278163.92775,1028729870,-322,454,-5.44181364188805,7.67261923421483
1711278163.93757,1028729880,-320,453,-5.40801355715583,7.65571919184872
1711278163.94731,1028729890,-321,453,-5.42491359952194,7.65571919184872
1711278163.95709,1028729899,-315,452,-5.32351334532527,7.6388191494826
1711278163.96682,1028729909,-313,451,-5.28971326059304,7.62191910711649
1711278163.97789,1028729920,-317,452,-5.35731343005749,7.6388191494826
1711278163.98775,1028729930,-314,452,-5.30661330295915,7.6388191494826
1711278163.99759,1028729940,-313,452,-5.28971326059304,7.6388191494826
1711278164.00741,1028729950,-314,452,-5.30661330295915,7.6388191494826
1711278164.01723,1028729960,-314,451,-5.30661330295915,7.62191910711649
1711278164.02708,1028729969,-301,449,-5.0869127521997,7.58811902238427
1711278164.03703,1028729979,-312,452,-5.27281321822693,7.6388191494826
1711278164.04675,1028729989,-311,451,-5.25591317586082,7.62191910711649
1711278164.05758,1028730000,-304,450,-5.13761287929804,7.60501906475038
1711278164.06715,1028730010,-308,450,-5.20521304876248,7.60501906475038
1711278164.0771,1028730019,-302,449,-5.10381279456581,7.58811902238427
1711278164.08731,1028730030,-313,452,-5.28971326059304,7.6388191494826
1711278164.09703,1028730039,-317,452,-5.35731343005749,7.6388191494826
1711278164.10692,1028730049,-317,452,-5.35731343005749,7.6388191494826
1711278164.1168,1028730059,-311,451,-5.25591317586082,7.62191910711649
1711278164.12775,1028730070,-315,452,-5.32351334532527,7.6388191494826
1711278164.13747,1028730080,-308,450,-5.20521304876248,7.60501906475038
1711278164.14721,1028730090,-316,452,-5.34041338769138,7.6388191494826
1711278164.15711,1028730099,-308,450,-5.20521304876248,7.60501906475038
1711278164.1668,1028730109,-314,451,-5.30661330295915,7.62191910711649
1711278164.17784,1028730120,-421,470,-7.11491783613313,7.94301991207262
1711278164.18766,1028730130,188,159,3.17720796482905,2.6871067362118
1711278164.19748,1028730140,-2560,1440,-43.2641084572466,24.3360610072012
1711278164.20724,1028730150,-2560,1440,-43.2641084572466,24.3360610072012
1711278164.21706,1028730159,-2560,1440,-43.2641084572466,24.3360610072012
1711278164.22683,1028730169,-2560,1440,-43.2641084572466,24.3360610072012
1711278164.23782,1028730180,-2560,1440,-43.2641084572466,24.3360610072012
1711278164.24762,1028730190,-2560,1440,-43.2641084572466,24.3360610072012
1711278164.25744,1028730200,-2560,1440,-43.2641084572466,24.3360610072012
